x y z track_id event_id
-131.33023 6.974177 -156.00684 0 0
-151.4594 10.5111885 -153.24919 0 0
-171.82251 14.129586 -150.73692 0 0
-191.99146 17.859896 -148.13103 0 0
-212.18704 21.68482 -145.59566 0 0
-232.59453 25.582518 -143.05241 0 0
-252.67758 29.610773 -140.50243 0 0
-272.864 33.72292 -137.85535 0 0
-293.07806 37.926323 -135.22653 0 0
-313.35632 42.21521 -132.67323 0 0
-333.1514 46.664867 -129.95235 0 0
-353.45016 51.139153 -127.50556 0 0
-373.604 55.727398 -124.826385 0 0
-393.54733 60.44132 -122.21338 0 0
-413.81442 65.19895 -119.5564 0 0
-433.65015 70.11811 -117.13521 0 0
-453.63144 75.10801 -114.43304 0 0
-473.61554 80.19077 -111.64408 0 0
-493.52673 85.379105 -109.22122 0 0
-513.51465 90.64702 -106.79492 0 0
-533.5479 95.99903 -103.899086 0 0
-553.25745 101.50198 -101.38305 0 0
-573.31915 107.03263 -98.88904 0 0
-593.11505 112.70451 -96.27605 0 0
-613.09283 118.433395 -93.486145 0 0
-632.656 124.334366 -91.201614 0 0
-652.4381 130.28453 -88.52618 0 0
-672.41656 136.28603 -85.8539 0 0
-691.8105 142.49747 -83.222305 0 0
-711.67206 148.70401 -80.8919 0 0
-731.1105 155.08986 -78.07257 0 0
-750.7875 161.51622 -75.34307 0 0
-770.7438 167.97166 -72.88039 0 0
-790.25073 174.61438 -70.31466 0 0
-809.6756 181.36574 -67.49712 0 0
98.727776 94.62395 254.79909 1 1
114.86976 107.37497 258.38806 1 1
131.10458 120.06081 261.7207 1 1
147.28851 132.81845 264.98212 1 1
163.28416 145.76974 268.38013 1 1
179.39496 158.64232 271.50546 1 1
195.28777 171.7321 275.00256 1 1
211.00606 184.9982 278.36826 1 1
226.8983 198.13503 281.74594 1 1
242.59628 211.46477 285.2406 1 1
258.27155 224.83694 288.45544 1 1
273.66348 238.47794 291.85724 1 1
289.39957 251.84143 295.004 1 1
304.96002 265.37906 298.47324 1 1
320.41223 279.03162 302.02228 1 1
335.7792 292.77872 305.26077 1 1
350.94498 306.7212 308.48242 1 1
366.16376 320.63666 312.064 1 1
381.35822 334.59192 315.3516 1 1
396.3857 348.7116 318.47647 1 1
411.61313 362.6724 322.19098 1 1
426.35635 377.07678 325.3704 1 1
441.31168 391.30994 328.82175 1 1
456.0974 405.70868 332.00418 1 1
470.7275 420.2609 335.35126 1 1
485.4455 434.7488 338.71384 1 1
500.14597 449.26526 342.27625 1 1
514.6343 463.98468 345.4373 1 1
528.95966 478.86337 348.87802 1 1
543.50336 493.55557 352.2259 1 1
557.80054 508.48166 355.7243 1 1
572.2614 523.2674 358.9873 1 1
