x y z track_id event_id
-97.29319 -84.369125 63.16378 0 0
-113.21981 -97.409454 69.861755 0 0
-129.18498 -110.44258 76.21775 0 0
-145.0722 -123.568344 82.962135 0 0
-160.7043 -136.9368 89.78128 0 0
-176.40196 -150.27402 96.37216 0 0
-192.02612 -163.69806 102.70376 0 0
-207.38445 -177.37256 109.79186 0 0
-222.97394 -190.87291 116.35283 0 0
-238.4459 -204.4959 122.77916 0 0
-253.79071 -218.24947 129.46188 0 0
-269.2235 -231.94801 136.21329 0 0
-284.34015 -245.93922 142.84993 0 0
-299.45053 -259.9557 149.52438 0 0
-314.47885 -274.06232 156.07101 0 0
-329.473 -288.2169 162.62003 0 0
-344.2719 -302.5598 169.61229 0 0
-359.21945 -316.78876 176.17177 0 0
-374.06082 -331.1263 182.80019 0 0
-388.88193 -345.49597 189.54143 0 0
-403.44064 -360.11267 195.82616 0 0
-417.96805 -374.77087 202.63852 0 0
-432.56808 -389.37595 209.29123 0 0
-446.8681 -404.26263 216.12694 0 0
-461.2376 -419.09738 222.72502 0 0
-475.43057 -434.10245 229.64006 0 0
-489.8051 -448.95007 236.21957 0 0
-503.64474 -464.2967 242.74799 0 0
-517.66925 -479.48123 249.33218 0 0
-531.69507 -494.6705 256.03806 0 0
-545.67773 -509.9045 262.9276 0 0
-559.42645 -525.3613 269.3497 0 0
-572.9463 -541.0378 276.1729 0 0
-586.8956 -556.31104 282.60687 0 0
-600.4208 -571.987 289.38898 0 0
126.4762 78.03853 452.03006 1 0
143.97086 88.91886 516.5287 1 0
161.45398 99.70943 581.31647 1 0
179.1018 110.299614 645.8193 1 0
197.04059 120.61095 710.3652 1 0
214.72954 130.97324 775.0235 1 0
233.01433 140.86934 839.55524 1 0
250.76552 150.98282 904.3374 1 0
269.01654 160.68741 968.8246 1 0
287.27768 170.27707 1033.4338 1 0
305.63733 179.69725 1098.2145 1 0
324.362 188.7914 1162.749 1 0
342.87537 197.89497 1227.8074 1 0
361.53726 206.796 1292.3772 1 0
380.18546 215.58603 1357.1547 1 0
399.03693 224.14009 1422.0793 1 0
417.8772 232.57791 1486.7745 1 0
437.00653 240.73114 1551.682 1 0
456.1354 248.75954 1616.9142 1 0
475.29858 256.64157 1681.5984 1 0
494.63895 264.29865 1746.6738 1 0
513.88495 271.87463 1811.7687 1 0
533.30286 279.2257 1876.842 1 0
552.9531 286.3208 1941.7725 1 0
572.48474 293.3409 2007.0465 1 0
592.0327 300.21295 2072.2961 1 0
611.72974 306.86792 2137.438 1 0
631.4495 313.36835 2202.6882 1 0
651.68353 319.4709 2268.164 1 0
671.3519 325.7052 2333.4277 1 0
-83.406944 -99.63746 -213.78854 2 0
-98.646126 -113.55249 -248.54364 2 0
-114.31377 -127.00958 -283.2029 2 0
-130.15948 -140.28569 -317.97128 2 0
-146.0821 -153.46892 -352.79306 2 0
-162.42607 -166.18309 -387.60007 2 0
-179.14066 -178.48338 -422.2635 2 0
-196.05893 -190.53186 -457.50473 2 0
-213.03897 -202.4511 -492.15952 2 0
-230.58 -213.75702 -527.29114 2 0
-247.92616 -225.14705 -562.2598 2 0
-265.87518 -235.87854 -597.18823 2 0
-284.09912 -246.2496 -632.30023 2 0
-302.28757 -256.5174 -667.4817 2 0
-320.8953 -266.28134 -702.5801 2 0
-339.76004 -275.67557 -738.0922 2 0
