x y z track_id event_id
145.51654 -35.580193 -332.15717 0 0
165.76555 -39.32023 -354.74423 0 0
186.20546 -42.768227 -377.21246 0 0
206.69478 -45.95733 -399.49643 0 0
227.04343 -48.9272 -421.97797 0 0
247.54736 -51.610962 -444.49164 0 0
267.95215 -54.06098 -466.72922 0 0
288.66498 -56.193832 -489.0617 0 0
309.29245 -58.08775 -511.9681 0 0
329.54788 -59.79098 -534.42993 0 0
350.4618 -61.114384 -556.7412 0 0
371.241 -62.202473 -579.5014 0 0
391.84467 -63.05734 -602.13727 0 0
412.4916 -63.640022 -624.5886 0 0
433.29056 -63.933754 -647.2495 0 0
454.09116 -63.961212 -670.0086 0 0
474.97885 -63.70948 -692.60236 0 0
495.94073 -63.180523 -715.24426 0 0
516.63806 -62.415405 -737.8231 0 0
537.424 -61.36722 -760.49243 0 0
558.3429 -60.03175 -783.2346 0 0
579.2872 -58.421337 -805.93494 0 0
599.9292 -56.566273 -828.6739 0 0
620.7939 -54.413506 -851.7703 0 0
641.56946 -51.991756 -874.51996 0 0
662.61487 -49.271656 -897.6577 0 0
683.4725 -46.288734 -920.3153 0 0
704.1979 -43.03509 -943.1532 0 0
724.99097 -39.49649 -966.1499 0 0
745.79877 -35.67619 -989.34155 0 0
766.7199 -31.569841 -1012.0096 0 0
787.24426 -27.196825 -1035.3712 0 0
807.8736 -22.534794 -1058.5857 0 0
828.52484 -17.587238 -1081.4977 0 0
849.4337 -12.350876 -1104.9583 0 0
-129.98479 -20.18881 -200.14828 1 0
-150.49394 -21.51828 -203.26672 1 0
-171.05098 -22.541006 -206.30518 1 0
-191.72351 -23.248718 -209.26807 1 0
-212.39403 -23.656412 -212.21495 1 0
-233.18056 -23.750471 -215.21663 1 0
-253.5875 -23.578775 -218.16847 1 0
-274.3119 -23.071354 -221.38942 1 0
-295.19196 -22.247738 -224.5209 1 0
-315.75717 -21.142426 -227.27515 1 0
-336.3427 -19.726955 -230.3451 1 0
-357.09988 -17.993513 -233.71716 1 0
-377.6272 -15.962655 -236.33551 1 0
-398.46802 -13.609702 -239.6135 1 0
-419.1902 -10.953108 -242.60867 1 0
-439.67792 -7.991797 -245.58936 1 0
-460.26074 -4.716598 -248.69356 1 0
-480.93225 -1.1296892 -251.72618 1 0
-501.41815 2.7683477 -254.78386 1 0
-521.77826 6.980984 -257.82242 1 0
-542.5167 11.50027 -260.89392 1 0
-562.97 16.336264 -264.31595 1 0
-583.527 21.480904 -267.19614 1 0
-603.6061 26.957188 -270.4086 1 0
-624.0534 32.73128 -273.54492 1 0
-644.3216 38.826786 -276.24786 1 0
-664.47656 45.242546 -279.5461 1 0
-684.5567 51.97731 -282.76312 1 0
-704.5111 59.035995 -285.6664 1 0
-724.7446 66.383255 -288.9872 1 0
-744.4994 74.086555 -292.06876 1 0
-764.3877 82.08999 -295.3388 1 0
-784.2423 90.40809 -298.4491 1 0
-803.8097 99.071144 -301.4373 1 0
-823.6084 108.01615 -304.68066 1 0
-117.928566 55.815025 -230.17952 2 0
-137.29694 62.675423 -237.74376 2 0
-157.08649 68.92908 -245.30865 2 0
-177.0681 74.675095 -252.61916 2 0
-197.25526 79.89908 -260.36728 2 0
-217.46077 84.66622 -267.52963 2 0
-237.73586 88.94126 -275.21344 2 0
-258.35236 92.61373 -282.84854 2 0
-279.09402 95.757904 -290.06213 2 0
-300.07715 98.32611 -297.84637 2 0
-321.05313 100.39241 -305.51532 2 0
-342.0507 101.93374 -313.16617 2 0
-363.1066 102.92703 -320.58447 2 0
-384.33286 103.33167 -328.59033 2 0
-405.87677 103.10503 -336.21973 2 0
-427.06265 102.41075 -343.9256 2 0
-448.4808 101.08864 -351.39804 2 0
-469.90082 99.186104 -359.391 2 0
-491.6354 96.631004 -367.26163 2 0
-513.2236 93.51059 -375.02536 2 0
-534.85284 89.77724 -382.91306 2 0
-556.05475 85.49529 -390.84225 2 0
-577.8709 80.49244 -398.85486 2 0
-599.45844 74.891975 -406.8007 2 0
-621.1187 68.64281 -415.05316 2 0
-642.4683 61.77753 -423.2541 2 0
-663.79126 54.25258 -431.55783 2 0
-685.2034 46.052586 -439.6374 2 0
-706.21106 37.201614 -447.85715 2 0
-727.3062 27.657928 -456.24194 2 0
-748.2273 17.426758 -464.67566 2 0
-769.0405 6.4957347 -473.03607 2 0
-789.8173 -5.142931 -481.68063 2 0
-810.16364 -17.502108 -490.13086 2 0
-830.6311 -30.583061 -498.9537 2 0
-69.520164 93.51299 -195.90503 3 1
-84.724754 107.39598 -194.92468 3 1
-100.04973 121.14712 -194.5919 3 1
-115.45187 134.81937 -193.89883 3 1
-130.86598 148.48349 -193.07246 3 1
-146.37564 162.03925 -192.4478 3 1
-162.02625 175.43784 -191.80994 3 1
-177.82794 188.67134 -191.21562 3 1
-193.56754 201.96474 -190.58476 3 1
-209.50462 215.0428 -189.88896 3 1
-225.4418 228.10979 -189.26842 3 1
-241.5503 240.99025 -188.64313 3 1
-257.57812 253.93512 -187.9281 3 1
-273.79285 266.67703 -187.38908 3 1
-290.1344 279.2767 -186.79356 3 1
-306.4243 291.90457 -186.27359 3 1
-323.05426 304.1867 -185.40157 3 1
-339.58704 316.53757 -184.93552 3 1
-356.0518 328.92422 -184.09155 3 1
-372.97168 340.8636 -183.54453 3 1
-389.50687 353.1253 -182.72574 3 1
