x y z track_id event_id
-107.41367 -79.94874 113.02302 0 0
-125.41225 -89.89999 111.33533 0 0
-143.63603 -99.57102 109.65693 0 0
-161.72394 -109.21081 108.12085 0 0
-180.37209 -118.34698 106.49901 0 0
-198.91608 -127.425735 104.890564 0 0
-217.39188 -136.41248 103.32487 0 0
-236.23584 -145.0302 101.64085 0 0
-255.01985 -153.54475 99.97487 0 0
-273.88406 -161.86554 98.553345 0 0
-293.051 -169.86084 96.74439 0 0
-311.93283 -177.87007 95.22363 0 0
-331.25168 -185.47536 93.55236 0 0
-350.49338 -192.9678 91.955215 0 0
-369.8817 -200.21947 90.32945 0 0
-389.52344 -207.17314 88.75252 0 0
-409.18494 -213.95346 87.03321 0 0
-428.7451 -220.61891 85.51234 0 0
-448.448 -227.0392 83.90602 0 0
-468.38696 -233.16743 82.26117 0 0
-488.25186 -239.15733 80.86007 0 0
-508.2217 -244.91692 79.1027 0 0
-528.3874 -250.40186 77.19762 0 0
-548.48956 -255.73384 75.76264 0 0
-568.9525 -260.71326 74.02316 0 0
-589.06775 -265.66406 72.4155 0 0
-609.4915 -270.28397 70.758354 0 0
-629.85486 -274.73715 69.222176 0 0
-650.635 -278.81436 67.43456 0 0
-671.27844 -282.75455 65.83824 0 0
-691.98584 -286.46826 64.24961 0 0
-712.6814 -289.98444 62.6153 0 0
-733.3103 -293.32153 60.934063 0 0
-754.3242 -296.29755 59.38705 0 0
-775.1977 -299.12018 57.66952 0 0
142.18283 -41.368694 114.46309 1 0
162.70917 -44.809013 113.074066 1 0
182.99191 -47.990826 111.77765 1 0
203.3997 -50.807415 110.38357 1 0
224.03136 -53.23538 108.926155 1 0
244.5052 -55.36444 107.610535 1 0
265.2154 -57.100338 106.1114 1 0
286.0246 -58.474983 104.81876 1 0
306.59076 -59.554173 103.364845 1 0
327.33914 -60.248714 102.186935 1 0
348.229 -60.568 100.693344 1 0
368.96082 -60.562317 99.31488 1 0
389.7466 -60.191383 97.93055 1 0
410.69278 -59.438667 96.61526 1 0
431.39172 -58.361336 95.15953 1 0
452.42084 -56.877346 93.65567 1 0
473.21112 -55.060024 92.26106 1 0
494.21594 -52.852074 90.94978 1 0
515.0125 -50.29888 89.426636 1 0
535.9996 -47.357662 87.92432 1 0
556.7587 -44.06522 86.64396 1 0
577.4167 -40.404957 85.19633 1 0
598.32666 -36.35137 83.604546 1 0
619.2915 -31.920473 82.28892 1 0
639.9125 -27.12972 80.78082 1 0
660.77875 -21.949306 79.362755 1 0
681.3489 -16.39839 78.0639 1 0
702.03864 -10.462191 76.707436 1 0
722.5823 -4.1452518 75.04617 1 0
743.0374 2.5563495 73.83405 1 0
763.65137 9.64185 72.222 1 0
783.7403 17.12154 70.82092 1 0
803.964 24.988998 69.5635 1 0
824.44025 33.235126 67.93938 1 0
844.57654 41.881447 66.48755 1 0
-118.52603 37.875637 236.87009 2 0
-137.97072 44.41802 254.0633 2 0
-157.50244 50.78414 271.20856 2 0
-177.41347 56.87911 288.21225 2 0
-197.0316 62.91836 305.25888 2 0
-216.67314 68.798935 322.15518 2 0
-236.60721 74.43498 339.5405 2 0
-256.5641 79.91182 356.68365 2 0
-276.28748 85.30758 373.60803 2 0
-296.3652 90.43926 390.8052 2 0
-316.33725 95.44801 408.05673 2 0
-336.38425 100.277596 424.97833 2 0
-356.38065 104.964485 442.15402 2 0
-376.67642 109.40518 459.3831 2 0
-397.09235 113.653244 476.45367 2 0
-417.2697 117.81017 493.44614 2 0
-437.56113 121.77368 510.68732 2 0
-457.74847 125.60372 527.9055 2 0
-478.2322 129.18958 544.9735 2 0
-498.66693 132.62555 562.12946 2 0
-519.0749 135.90402 579.43524 2 0
-539.55066 138.99907 596.60504 2 0
-559.9763 141.94025 613.78925 2 0
-580.7512 144.62624 630.9088 2 0
-601.4268 147.17017 648.3533 2 0
-621.9103 149.59198 665.51843 2 0
-642.653 151.78139 682.7596 2 0
-663.3101 153.82063 699.89343 2 0
-684.0644 155.66591 717.23663 2 0
-705.0118 157.29596 734.3722 2 0
-725.52905 158.84866 751.72504 2 0
-746.41327 160.14636 769.1619 2 0
-767.3594 161.25691 786.511 2 0
-788.0178 162.25208 803.76526 2 0
-809.0317 162.9975 821.1616 2 0
-131.13054 -55.43489 254.84329 3 1
-149.92073 -64.05858 265.89514 3 1
-168.46239 -72.8625 276.82626 3 1
-187.08649 -81.704445 287.91394 3 1
-205.49353 -90.71467 298.7632 3 1
-224.07733 -99.71963 309.96445 3 1
-242.4045 -108.91104 320.66156 3 1
-260.8082 -118.140175 331.838 3 1
-279.2495 -127.42319 342.74362 3 1
-297.7381 -136.75449 353.6566 3 1
-316.03406 -146.24388 364.76993 3 1
-334.22964 -155.84962 375.79056 3 1
-352.20807 -165.6268 386.65036 3 1
-370.6632 -175.24852 397.62775 3 1
-388.70032 -185.13557 408.76694 3 1
