x y z track_id event_id
-72.58091 -108.13099 356.5244 0 0
-80.34252 -127.223816 413.68427 0 0
-87.68104 -146.52776 470.6641 0 0
-94.61345 -166.0075 527.7308 0 0
-101.16976 -185.59665 585.2291 0 0
-107.278465 -205.41252 642.40454 0 0
-112.92726 -225.47586 699.77045 0 0
-118.19946 -245.61166 757.46075 0 0
-123.09339 -265.80032 815.0103 0 0
-127.52586 -286.20392 872.5246 0 0
-131.60202 -306.57266 929.9599 0 0
-135.14026 -327.31213 987.8931 0 0
-138.34198 -347.92993 1045.8901 0 0
-141.04884 -368.7957 1104.1332 0 0
-143.2866 -389.8399 1162.255 0 0
-145.21362 -410.60645 1220.6086 0 0
-146.513 -431.96478 1279.1927 0 0
-147.43907 -453.17963 1337.7213 0 0
-147.94862 -474.3403 1396.3998 0 0
-147.9719 -495.64273 1455.4701 0 0
-147.47351 -517.2004 1514.6262 0 0
-146.55006 -538.6642 1573.818 0 0
-145.2006 -559.99225 1633.6062 0 0
-143.39005 -581.2739 1693.1368 0 0
-141.00156 -602.9694 1753.1521 0 0
-138.14795 -624.6069 1813.2303 0 0
-134.78499 -646.35394 1873.7538 0 0
-130.99458 -667.7798 1934.2991 0 0
-126.66563 -689.38873 1995.2332 0 0
-121.81847 -711.0657 2056.4773 0 0
-116.465744 -732.7098 2117.8716 0 0
-110.637054 -754.07245 2179.4656 0 0
-104.27478 -775.4653 2241.5251 0 0
-97.32996 -797.2566 2303.9426 0 0
-89.91288 -818.5323 2366.6372 0 0
-83.18168 121.98237 107.476944 1 1
-94.35408 139.31133 99.45779 1 1
-105.646614 156.5913 91.32102 1 1
-117.16091 173.66943 83.18694 1 1
-128.80458 190.68056 75.16097 1 1
-140.57841 207.62148 66.90155 1 1
-152.57143 224.35909 58.96046 1 1
-164.62407 241.12636 50.859917 1 1
-176.88274 257.70642 42.7777 1 1
-189.4364 273.96997 34.5585 1 1
-201.79276 290.6275 26.365717 1 1
-214.49855 306.88614 18.219807 1 1
-227.38673 322.9869 10.157853 1 1
-240.32921 339.10983 2.012261 1 1
-253.60948 354.85324 -5.9188213 1 1
-266.7676 370.86078 -14.10205 1 1
-280.00873 386.8393 -22.383625 1 1
-293.68924 402.29694 -30.293333 1 1
-307.42218 417.76706 -38.242542 1 1
-321.25967 433.17487 -46.689392 1 1
-335.17953 448.54697 -54.843666 1 1
-349.40402 463.58466 -62.958412 1 1
-363.57077 478.7686 -71.209526 1 1
-377.9272 493.76743 -79.35622 1 1
-392.4494 508.61194 -87.51976 1 1
-407.20877 523.2094 -95.60629 1 1
-421.83228 538.0368 -103.80075 1 1
-436.9317 552.3101 -111.80403 1 1
-452.0507 566.6104 -120.23664 1 1
-467.22076 580.89307 -128.28874 1 1
-482.49265 595.09106 -136.643 1 1
-497.9169 609.1398 -144.59628 1 1
-513.68036 622.8114 -152.93483 1 1
-529.40607 636.5637 -161.13464 1 1
-545.14624 650.32745 -169.29042 1 1
-147.25809 -13.787117 220.16066 2 1
-167.97209 -15.239274 228.88213 2 1
-188.53702 -16.297382 238.07283 2 1
-209.02786 -16.95084 247.20673 2 1
-229.70642 -17.176044 256.3415 2 1
-250.47324 -16.980959 265.41486 2 1
-271.33453 -16.364956 274.3799 2 1
-291.92545 -15.347434 283.28433 2 1
-312.68 -13.90078 292.70612 2 1
-333.58472 -12.02778 301.7928 2 1
-354.1686 -9.743781 310.69342 2 1
-374.9878 -7.02875 320.1123 2 1
-395.69556 -3.8912687 329.10144 2 1
-416.49686 -0.3273733 338.33664 2 1
-436.83148 3.6656415 347.54068 2 1
-457.676 8.083817 356.7672 2 1
-478.01382 12.940492 366.0662 2 1
-498.6581 18.220133 375.26373 2 1
-518.9894 23.942148 384.53354 2 1
-539.3246 30.097204 393.8001 2 1
