x y z track_id event_id
-129.22595 41.948654 202.33597 0 0
-149.75731 44.49958 233.9447 0 0
-170.20184 46.84137 265.47476 0 0
-190.7799 48.908672 297.12473 0 0
-211.22581 50.769592 328.6905 0 0
-231.90523 52.33314 360.32697 0 0
-252.24194 53.729496 391.94278 0 0
-272.88278 54.814217 423.61575 0 0
-293.56503 55.64631 455.2952 0 0
-314.33557 56.217068 487.0656 0 0
-335.00037 56.560394 518.75256 0 0
-355.8095 56.63193 550.4744 0 0
-376.4635 56.4794 582.22906 0 0
-397.01178 56.090443 613.9325 0 0
-417.8817 55.40465 645.78357 0 0
-438.42706 54.509544 677.4026 0 0
-459.11096 53.342426 709.5515 0 0
-480.14743 51.88276 741.2447 0 0
-500.84598 50.207333 773.1367 0 0
-521.51135 48.279324 804.7793 0 0
-542.2071 46.09198 836.88257 0 0
-563.0817 43.633938 868.84357 0 0
-583.6114 40.945427 900.9112 0 0
-604.3716 37.982277 932.9327 0 0
-625.2187 34.757137 965.15063 0 0
-645.7857 31.289364 997.1061 0 0
-666.44745 27.557222 1029.3114 0 0
-686.9782 23.570295 1061.3214 0 0
-707.49713 19.322472 1093.6135 0 0
-728.15985 14.810295 1126.1886 0 0
-748.743 10.039774 1158.2646 0 0
-769.1148 5.0101814 1190.664 0 0
-789.5967 -0.2825895 1223.0542 0 0
-809.95404 -5.8377604 1255.5454 0 0
-830.568 -11.652273 1288.0303 0 0
56.602116 136.35893 106.36262 1 0
65.28922 155.06943 122.60322 1 0
73.841545 173.87004 138.92987 1 0
82.32936 192.59515 155.33789 1 0
90.689095 211.3937 171.82242 1 0
98.86565 230.39236 188.3015 1 0
107.050995 249.14256 204.63231 1 0
114.973694 268.27545 220.74052 1 0
122.873535 287.2307 237.21951 1 0
130.54155 306.4955 253.63382 1 0
138.16359 325.6336 269.88828 1 0
145.7177 344.6934 286.27847 1 0
153.00781 364.13806 302.5232 1 0
160.32437 383.27686 319.0382 1 0
167.40546 402.73254 335.13007 1 0
174.37404 422.21097 351.69537 1 0
181.24388 441.6768 368.0556 1 0
187.97652 461.2218 384.29663 1 0
194.6735 480.5946 400.9902 1 0
201.12599 500.30844 417.0141 1 0
207.5912 519.724 433.83755 1 0
213.80246 539.5054 450.08792 1 0
219.86674 559.38635 466.44577 1 0
225.79733 579.33276 482.78488 1 0
231.73965 598.9679 499.1629 1 0
237.47229 618.8587 515.6816 1 0
243.0805 638.785 532.12054 1 0
248.58308 658.6953 548.35156 1 0
253.99382 678.54987 565.02295 1 0
259.15268 698.77625 581.7017 1 0
264.21344 718.9634 597.8952 1 0
269.163 739.14374 614.282 1 0
273.98788 759.35175 630.97 1 0
278.76788 779.3626 647.283 1 0
283.32697 799.66516 663.7005 1 0
-129.38866 -1.5089654 -33.681458 2 0
-149.50705 -5.479406 -39.294582 2 0
-169.74866 -9.597894 -45.10768 2 0
-189.69812 -13.88603 -51.010887 2 0
-210.0337 -18.296055 -57.045944 2 0
-230.02307 -22.884127 -62.62399 2 0
-250.06818 -27.61693 -68.54002 2 0
-270.0848 -32.50143 -74.43914 2 0
-290.33746 -37.503036 -80.385864 2 0
-310.058 -42.720512 -86.07864 2 0
-329.9961 -48.056602 -91.89029 2 0
-349.93604 -53.5381 -97.632744 2 0
-369.71494 -59.19003 -103.684875 2 0
-389.58444 -64.97269 -109.257645 2 0
-409.2587 -70.93279 -115.04467 2 0
-428.89343 -77.04505 -121.0872 2 0
-448.8636 -83.23956 -126.92705 2 0
-468.5052 -89.636444 -132.85353 2 0
-488.09155 -96.18657 -138.75 2 0
-507.60092 -102.89426 -144.43066 2 0
-527.2033 -109.72435 -150.41284 2 0
-546.7976 -116.69587 -156.15375 2 0
-565.9661 -123.899376 -161.83423 2 0
-585.4301 -131.17888 -167.84125 2 0
-604.7172 -138.63698 -173.70212 2 0
-623.9191 -146.25383 -179.49547 2 0
-643.1841 -153.99417 -185.50989 2 0
-662.5521 -161.84615 -191.40988 2 0
-681.576 -169.91869 -196.99269 2 0
-700.6693 -178.11055 -203.00795 2 0
-719.81836 -186.42316 -208.89745 2 0
-738.6595 -194.95055 -214.87848 2 0
-757.562 -203.59679 -220.8916 2 0
-776.544 -212.35483 -226.65532 2 0
-795.23895 -221.32436 -232.50392 2 0
117.86852 77.254906 170.87433 3 1
135.84323 87.36241 158.94873 3 1
153.7871 97.433304 147.01007 3 1
171.7137 107.45632 134.96132 3 1
189.79718 117.32206 123.33057 3 1
208.17221 126.95022 111.02516 3 1
226.2259 136.71538 99.14792 3 1
244.3393 146.3822 87.03864 3 1
262.6186 155.88754 75.22567 3 1
280.8578 165.35406 63.21731 3 1
299.4719 174.538 51.040905 3 1
317.65985 183.90698 39.202038 3 1
336.3101 192.94415 27.222633 3 1
354.81702 201.99954 15.152637 3 1
