x y z track_id event_id
-140.6467 16.165247 18.322695 0 0
-160.80043 19.759588 30.199677 0 0
-181.01625 23.230087 42.28805 0 0
-201.61435 26.533302 54.35947 0 0
-221.7797 29.775476 66.266594 0 0
-242.33261 32.84802 78.45914 0 0
-262.5258 35.851433 90.36882 0 0
-282.9604 38.703957 102.43213 0 0
-303.41708 41.435204 114.37706 0 0
-323.87894 44.047333 126.44981 0 0
-344.4065 46.531975 138.54597 0 0
-364.8527 48.90882 150.55084 0 0
-385.375 51.15644 162.67213 0 0
-405.80008 53.29764 174.7043 0 0
-426.55676 55.276093 186.89885 0 0
-446.79797 57.2016 198.85158 0 0
-467.51678 58.94588 210.90492 0 0
-488.0186 60.597603 222.92896 0 0
-508.67267 62.110115 235.08063 0 0
-529.07227 63.532913 247.20863 0 0
-549.8873 64.78513 259.18002 0 0
-570.43555 65.94815 271.34198 0 0
-591.2376 66.960884 283.4425 0 0
-611.74634 67.885574 295.31177 0 0
-632.4314 68.668884 307.55542 0 0
-653.008 69.34207 319.72528 0 0
-673.8225 69.86816 331.716 0 0
-694.5716 70.279366 344.00064 0 0
-715.24536 70.575966 355.9597 0 0
-735.7921 70.76211 368.04727 0 0
-756.4925 70.810326 380.10373 0 0
-777.1616 70.738396 392.35355 0 0
-797.966 70.531136 404.50125 0 0
-818.5595 70.21908 416.61786 0 0
-839.6588 69.74077 428.80368 0 0
81.719955 -117.65528 136.91467 1 0
95.28825 -133.09558 166.53325 1 0
108.96936 -148.44576 196.5418 1 0
122.64835 -163.85675 225.99423 1 0
136.446 -179.15976 255.99551 1 0
150.37938 -194.3323 285.95752 1 0
164.35974 -209.48787 315.5008 1 0
178.47212 -224.51509 345.3708 1 0
192.80994 -239.29805 375.3182 1 0
207.1273 -254.14267 405.14764 1 0
221.58304 -268.84943 434.79593 1 0
236.12704 -283.47867 464.71045 1 0
250.77641 -298.00824 494.56512 1 0
265.31863 -312.6871 524.4654 1 0
280.45844 -326.6855 554.33014 1 0
295.29922 -341.0539 583.9968 1 0
310.35736 -355.18732 614.0215 1 0
325.6868 -369.0272 643.806 1 0
340.8258 -383.09616 673.6288 1 0
356.25192 -396.8525 703.60364 1 0
371.79938 -410.48352 733.5885 1 0
387.31787 -424.1532 763.35345 1 0
403.253 -437.373 793.1419 1 0
418.96735 -450.83652 823.18695 1 0
434.70734 -464.271 853.16785 1 0
450.89502 -477.2264 883.238 1 0
466.8343 -490.4418 913.0958 1 0
483.00644 -503.40576 942.8808 1 0
499.43054 -516.10077 972.96497 1 0
515.7314 -528.91437 1002.9035 1 0
532.2756 -541.467 1032.9105 1 0
548.82697 -553.9994 1063.2771 1 0
565.41095 -566.483 1093.0499 1 0
582.21313 -578.73065 1123.1632 1 0
599.0896 -590.8861 1153.1359 1 0
15.648857 125.02218 -103.74084 2 0
17.677313 145.76495 -110.13052 2 0
19.427015 166.49046 -116.33068 2 0
20.91897 187.00035 -122.71133 2 0
22.126902 207.49756 -128.7238 2 0
23.033772 228.13416 -134.9747 2 0
23.638973 248.92746 -141.12334 2 0
23.985416 269.41278 -147.41516 2 0
24.013872 290.22238 -153.74745 2 0
23.77208 310.79614 -159.73346 2 0
23.221973 331.59778 -165.92448 2 0
22.38961 352.27048 -172.44379 2 0
21.264278 372.94156 -178.63979 2 0
19.837748 393.75638 -184.66794 2 0
18.122366 414.47995 -191.08662 2 0
16.11204 435.20844 -197.1662 2 0
13.805095 455.9796 -203.5511 2 0
11.206558 476.5933 -209.9055 2 0
8.311289 497.13718 -216.02892 2 0
5.114812 517.8801 -222.32303 2 0
