x y z track_id event_id
-120.947495 -33.04265 -394.08035 0 0
-140.77469 -38.738846 -426.58148 0 0
-160.76509 -44.302742 -458.84805 0 0
-180.57951 -49.82786 -491.15982 0 0
-200.38737 -55.267384 -523.602 0 0
-220.33199 -60.581562 -556.021 0 0
-240.13142 -65.84773 -588.25604 0 0
-260.15775 -70.96357 -620.7264 0 0
-280.07257 -76.02151 -652.9166 0 0
-299.97617 -80.99367 -685.54675 0 0
-319.85394 -85.88354 -717.8578 0 0
-340.2043 -90.55793 -750.1265 0 0
-360.3398 -95.20088 -782.7239 0 0
-380.3591 -99.78495 -815.046 0 0
-400.41983 -104.26805 -847.5326 0 0
-420.54996 -108.64285 -879.98914 0 0
-440.7367 -112.912735 -912.50226 0 0
-461.05307 -117.05916 -944.7439 0 0
-481.15698 -121.16877 -977.05725 0 0
-501.61713 -125.097885 -1009.4354 0 0
-521.8847 -128.98427 -1041.8236 0 0
-542.05743 -132.80235 -1074.3374 0 0
-562.21094 -136.53278 -1106.7383 0 0
-582.65894 -140.09964 -1139.3721 0 0
-602.8504 -143.63585 -1171.705 0 0
-623.5311 -146.9634 -1204.19 0 0
-643.77246 -150.30225 -1236.4482 0 0
-664.12604 -153.52144 -1269.1097 0 0
-684.4586 -156.65193 -1301.4681 0 0
-704.82733 -159.68031 -1333.9718 0 0
-725.50494 -162.54538 -1366.5023 0 0
-746.0056 -165.35675 -1398.9146 0 0
-766.4152 -168.094 -1431.5574 0 0
-786.9139 -170.71707 -1464.008 0 0
-807.4862 -173.22961 -1496.4454 0 0
32.095535 143.09602 -159.0639 1 0
34.7759 163.60197 -156.30501 1 0
37.31485 184.08118 -153.41992 1 0
39.726254 204.45248 -150.55537 1 0
41.953094 225.00327 -147.61212 1 0
44.04667 245.4661 -144.71584 1 0
45.98342 265.96255 -141.99794 1 0
47.76194 286.5013 -138.9376 1 0
49.40392 306.94858 -136.26216 1 0
50.870102 327.5435 -133.22517 1 0
52.161186 348.29422 -130.5581 1 0
53.352734 368.6916 -127.49824 1 0
54.346195 389.3989 -124.64987 1 0
55.232937 409.7689 -121.879105 1 0
55.91891 430.48456 -119.06298 1 0
56.451687 451.20197 -116.113396 1 0
56.83125 471.91782 -113.082695 1 0
57.07704 492.4605 -110.337425 1 0
57.137062 513.2725 -107.50433 1 0
57.049347 534.0284 -104.64767 1 0
56.833786 554.52325 -101.80171 1 0
56.41806 575.45593 -98.852135 1 0
55.879795 596.05597 -95.939354 1 0
55.168533 616.8359 -93.025314 1 0
54.309204 637.52686 -90.24729 1 0
53.30857 658.02783 -87.15503 1 0
52.130665 678.7728 -84.44757 1 0
50.78947 699.60815 -81.437485 1 0
49.299095 720.3409 -78.523964 1 0
47.661674 740.91455 -75.7269 1 0
45.858685 761.60065 -72.781624 1 0
43.892227 782.38336 -69.884705 1 0
41.781174 802.9193 -67.16606 1 0
39.491085 823.8605 -64.127144 1 0
37.061115 844.4238 -61.39013 1 0
86.27852 121.85623 -328.79083 2 0
99.721176 137.60721 -351.38596 2 0
113.662704 152.97514 -374.0701 2 0
128.1597 167.86241 -396.75092 2 0
143.01767 182.50041 -419.61572 2 0
158.48483 196.5446 -442.40353 2 0
174.34116 210.25063 -465.23972 2 0
190.81448 223.31952 -488.43903 2 0
207.4843 236.22186 -511.47888 2 0
224.86685 248.3375 -534.56647 2 0
242.52876 260.13342 -557.84216 2 0
260.7221 271.30762 -581.1738 2 0
279.26236 282.0315 -604.68207 2 0
298.36017 292.06705 -628.31683 2 0
317.69672 301.70486 -651.9959 2 0
337.55182 310.64728 -675.6643 2 0
357.80713 318.98465 -699.7029 2 0
378.4414 326.70996 -723.6288 2 0
399.5928 333.68112 -747.96295 2 0
420.81818 340.24097 -772.3973 2 0
442.62482 345.94193 -796.98444 2 0
464.5901 351.09308 -821.7446 2 0
487.01578 355.43063 -846.6531 2 0
509.73615 359.05133 -872.019 2 0
532.89343 361.82556 -897.3518 2 0
556.23175 363.89822 -923.0865 2 0
579.83575 365.1743 -948.83234 2 0
603.9311 365.48117 -975.0547 2 0
627.87665 365.17175 -1001.5541 2 0
652.3797 363.78485 -1028.2222 2 0
677.1045 361.483 -1055.2689 2 0
701.86743 358.31827 -1082.748 2 0
