x y z track_id event_id
-109.79179 89.37884 -55.220474 0 0
-125.44284 102.75122 -38.582695 0 0
-141.31847 115.90673 -21.489985 0 0
-157.17924 129.04048 -4.80197 0 0
-173.19423 142.01282 12.276008 0 0
-189.22694 154.93456 29.155302 0 0
-205.50186 167.6209 45.977463 0 0
-221.52963 180.46991 62.872513 0 0
-238.08432 192.85033 79.63878 0 0
-254.44026 205.3506 96.78848 0 0
-271.2113 217.47389 113.49989 0 0
-287.85892 229.65288 130.46494 0 0
-304.6645 241.66042 147.55363 0 0
-321.25134 253.79364 164.39429 0 0
-338.3105 265.50494 181.18361 0 0
-355.35892 277.17538 198.34306 0 0
-372.49994 288.7223 215.13448 0 0
-389.62704 300.22675 232.03088 0 0
-406.8702 311.58667 249.04555 0 0
-424.40042 322.6714 265.98248 0 0
-441.76453 333.82513 283.01007 0 0
-459.3132 344.7799 299.7945 0 0
-477.1078 355.4904 316.87155 0 0
-494.77762 366.23236 333.86383 0 0
-512.6405 376.76785 351.08353 0 0
-530.52234 387.2247 367.73734 0 0
-548.4893 397.55267 384.81546 0 0
-566.533 407.757 401.90588 0 0
-584.6512 417.838 418.88876 0 0
-602.9411 427.72562 435.93677 0 0
-621.32074 437.4778 452.82242 0 0
-639.76984 447.10794 469.79376 0 0
-658.18976 456.68314 486.85556 0 0
-676.70685 466.11374 503.90543 0 0
-695.3376 475.38766 521.12476 0 0
80.754265 -121.33808 -558.3683 1 0
93.49322 -137.52168 -614.09326 1 0
106.5353 -153.35918 -669.7903 1 0
119.50027 -169.39966 -725.4767 1 0
132.52962 -185.42932 -781.4104 1 0
145.87572 -201.09503 -837.01166 1 0
159.32936 -216.68999 -892.7489 1 0
172.811 -232.31795 -948.53546 1 0
186.44772 -247.8035 -1004.3905 1 0
200.27144 -263.1043 -1060.2616 1 0
214.33524 -278.15222 -1115.8293 1 0
228.22447 -293.4832 -1171.8717 1 0
242.47351 -308.40344 -1227.5626 1 0
256.8672 -323.19153 -1283.5089 1 0
271.23563 -338.0581 -1339.415 1 0
285.66254 -352.89264 -1395.0171 1 0
300.4722 -367.29468 -1451.2432 1 0
315.26303 -381.758 -1507.2397 1 0
330.28906 -395.97128 -1563.0079 1 0
345.2441 -410.3005 -1618.9849 1 0
360.479 -424.32452 -1675.213 1 0
375.6999 -438.38965 -1731.1085 1 0
391.17514 -452.1798 -1787.2556 1 0
406.77704 -465.84378 -1843.1355 1 0
422.41498 -479.48306 -1899.4879 1 0
438.33484 -492.81677 -1955.4874 1 0
454.17377 -506.25284 -2011.5752 1 0
470.15927 -519.5322 -2067.8284 1 0
486.2575 -532.69135 -2124.1128 1 0
502.52957 -545.66205 -2180.2095 1 0
519.06805 -558.34485 -2236.768 1 0
535.5158 -571.1232 -2293.1016 1 0
551.9676 -583.8897 -2349.36 1 0
