Loss,Acceracy,Preciion,Recall
0.0029282455132826207,0.9975023104624111,0.9830691545378446,1.0
0.002490604936564133,0.9979444851652379,0.9860245923839446,1.0
0.0024977764700348155,0.9976696198094267,0.9841853423805791,1.0
0.0023621337911494526,0.997338984671277,0.9819819819819819,1.0
0.0022801778423880543,0.9969485961949074,0.9793930915743032,1.0
0.002117209343466259,0.9980241562828643,0.9865589940924611,1.0
0.0025624449571634094,0.9980839096210842,0.9869601756716458,1.0
0.0022035370256344323,0.9967653526243666,0.9781825998172927,1.0
0.0019939053395137307,0.997685554032952,0.9842917781923378,1.0
0.0021324233594766286,0.9976536855859014,0.984078929585079,1.0
0.002309077630790333,0.9977014882564773,0.9843982370278236,1.0
0.002363870601225894,0.9975142611300551,0.9831487982716716,1.0
0.002033826590055209,0.9984225118709965,0.9892397152328678,1.0
0.0020652692733866777,0.9983468243092514,0.9887292577605171,1.0
0.0022293473981179496,0.9982113834092865,0.9878171211504545,1.0
0.0024003382287160744,0.9985738869944868,0.9902622130344902,1.0
0.002009784139211531,0.9975102775741738,0.9831222489265751,1.0
0.002104447131407921,0.9981954491857612,0.987709921593098,1.0
0.0020483956561448786,0.9983109723063195,0.9884876459408091,1.0
0.00208459970489847,0.9968968099684502,0.9790506924835283,1.0
0.0021175240395314176,0.9976576691417827,0.9841055306265881,1.0
0.0024785955291840114,0.9968768921890436,0.9789190642645873,1.0
0.0022007936710048983,0.9979166002740687,0.9858376885374638,1.0
0.0019731488925806063,0.9982034162975238,0.9877635184632498,1.0
0.001995702392149334,0.997908633162306,0.9857843004521947,1.0
0.002216512327878653,0.9978050607093917,0.985090781178126,1.0
0.002096510902920272,0.9983229229739635,0.9885681700925951,1.0
0.0021040767254869156,0.9984424296504031,0.9893741337609044,1.0
0.0019017737500377865,0.9974664584594792,0.9828303007397009,1.0
0.0021848374089937094,0.9986376238885879,0.9906933710678132,1.0
0.0022893964071200963,0.9982153669651678,0.9878439246757476,1.0
0.0019587072657824525,0.9983229229739635,0.9885681700925951,1.0
0.0019681119965181486,0.9982751203033876,0.9882461521756833,1.0
0.0021763945675723206,0.9973469517830396,0.9820349589987052,1.0
0.0021335969141000532,0.9982751203033876,0.9882461521756833,1.0
0.0023618742067732716,0.9981277287357787,0.9872545829265646,1.0
0.0018601989136472444,0.9983468243092514,0.9887292577605171,1.0
0.0021753629513269904,0.9982313011886931,0.9879511533242876,1.0
0.0018751371999938522,0.9986455910003506,0.9907472922222827,1.0
0.00198395220065452,0.9968410401861117,0.9786822226403935,1.0
0.0021235081788212743,0.9957654800981548,0.9719825859352047,0.9996154480030764
0.002112656526041974,0.9975899486918003,0.9836535084164167,1.0
0.002036197420971543,0.9976775869211894,0.9842385574089594,1.0
0.001901633921926467,0.9975142611300551,0.9831487982716716,1.0
0.002310198935972169,0.9977532744829345,0.9847443873410874,1.0
0.0019232684885511324,0.9977134389241212,0.9844780962682531,1.0
0.002007466396368857,0.9981834985181172,0.987629537192773,1.0
0.0018731980354719522,0.9977931100417476,0.985220874837592,0.9997802560017579
0.0021081263476766515,0.9976696198094267,0.9841853423805791,1.0
0.0020506099640988395,0.9976457184741387,0.9840257318160932,1.0
0.001977857363355205,0.9984264954268779,0.9892665960164126,1.0
0.001966811852814447,0.9980639918416776,0.9868264122302939,1.0
0.0021474155852099232,0.9963709805921157,0.9755875338317657,1.0
0.002069701020913531,0.9976497020300201,0.9840523299816196,1.0
0.002174288411593547,0.9982751203033876,0.9892022737781162,0.9990111520079108
0.0021750918196838547,0.997004365977246,0.9797620969912266,1.0
0.0018868031787133077,0.9979524522770006,0.9860780065005417,1.0
0.0019299463136433458,0.9974744255712419,0.9828833693304536,1.0
0.0021821993509573596,0.9976576691417827,0.9841055306265881,1.0
0.0019459311660362541,0.9986455910003506,0.9907472922222827,1.0
0.002074494230782875,0.9983508078651327,0.9887561108093428,1.0
0.002143296937475887,0.9980759425093215,0.9869066659437773,1.0
0.001950444599538709,0.9975062940182925,0.983095701015338,1.0
0.001810311270715569,0.9958451512157812,0.9721487890197335,1.0
0.0018982664533385625,0.998032123394627,0.9866124661246612,1.0
0.001993490760183444,0.9974784091271233,0.9829099057749939,1.0
0.002011835200048933,0.9985380349915549,0.991034689484154,0.9989562160083503
0.0020727858955485448,0.9966538130596896,0.9774472426569296,1.0
0.0017196754588725785,0.9980520411740336,0.9867461715679632,1.0
0.002040190194794767,0.9982870709710315,0.9889106327462491,0.9993957040048344
0.0019763539395457235,0.9966777143949775,0.9776047261009667,1.0
0.0018636683436021226,0.9974784091271233,0.9833274785851326,0.9995605120035159
0.0018242406146444928,0.9969605468625514,0.9794721407624634,1.0
0.002099885616210356,0.9976178335829695,0.9838395849097394,1.0
