Loss,Acceracy,Preciion,Recall
0.00988633965549525,0.9932209081968,0.9685137839039573,0.9536722854640981
0.014228775331097754,0.9903207234869383,0.9306854614345141,0.9611700963222417
0.013959141389766175,0.991414589680236,0.9468860992869343,0.9556698774080561
0.010443358070084027,0.9918583731139204,0.9523003874911313,0.9549584063047285
0.009633727467090855,0.9926595821239236,0.9617463732141872,0.9542195709281961
0.00951035876744884,0.9917312351572433,0.9502870670185846,0.9556698774080561
0.0094028613174409,0.9917504257922134,0.95187136578308,0.9541374781085814
0.009367685240109235,0.9918487777964353,0.9528389529482485,0.954246935201401
0.009587739595060287,0.9909516156115815,0.9400343734894463,0.9578863835376532
0.009182327882133126,0.9920910595629333,0.956075612499657,0.9535901926444834
0.009407005954791593,0.9922086022021254,0.9567853811117818,0.9542195709281961
0.00919272213034024,0.9918151941852376,0.9527219064276344,0.953973292469352
0.009061476071978438,0.9912010938661933,0.946054488223163,0.9540280210157618
0.009153793562904217,0.9917624199390698,0.9526439547219336,0.9534260070052539
0.009327970946188932,0.9915825077362247,0.9499577760222289,0.954246935201401
0.00929326953275969,0.9927843212512294,0.9645904909675275,0.9526598073555166
0.009032388067727359,0.9924580804567371,0.9601565083213931,0.9535354640980735
0.009051490272520044,0.993463189963298,0.9720027913468249,0.9528787215411558
0.009022666956110956,0.9914553697795476,0.9488079686479425,0.954000656742557
0.009050539247930698,0.9921942092258977,0.9566028419377846,0.954246935201401
0.009119770670991524,0.9916016983711948,0.9509019950328866,0.9534260070052539
0.009210390738548345,0.9928586849617387,0.9643380827223682,0.9538091068301225
0.009095407359906988,0.9905342193009811,0.9365024102838779,0.9569012697022767
0.009011188552592232,0.9921294408328736,0.9560448600180975,0.9540827495621717
0.009117517848665426,0.9919231415069446,0.9529035957080843,0.9550678633975481
0.009056628428484795,0.9913810060690383,0.9480325238626166,0.953973292469352
0.00917931543571675,0.992438889821767,0.9595397996256744,0.953973292469352
0.009146954336548723,0.9915537217837695,0.9500885920676025,0.9537543782837128
0.009120034669644415,0.991306642358529,0.9472339963047495,0.953973292469352
0.008922310496844667,0.9910979442032288,0.9449036559256349,0.9540827495621717
0.008942154846070999,0.9917072468635306,0.9510100597039339,0.9545753064798599
0.008949556880512058,0.9917792117446687,0.9518378039130079,0.9545205779334501
0.008909716289189028,0.991117134838199,0.9456884618516408,0.9534260070052539
0.00907429864115589,0.992151030297215,0.9563309194645601,0.9540280210157618
0.008802934349566515,0.99074051862691,0.940200409438638,0.955122591943958
0.00891786851564705,0.9918775637488906,0.9535978112175103,0.9537543782837128
0.008997601223132473,0.9920502794636218,0.9550807997808819,0.9541922066549913
0.008944926007056243,0.9924700746035935,0.9596807485895142,0.9541922066549913
0.009099153549156783,0.9915009475376017,0.9495191652818263,0.9537543782837128
0.009000462402493992,0.9914217861683499,0.9476914720260727,0.9548489492119089
0.009006582975416677,0.9917408304747284,0.9526075423195778,0.9532070928196147
0.009034146383731111,0.9926355938302108,0.9615575533616458,0.9541374781085814
0.008863488654190276,0.9920574759517355,0.9557085264514713,0.9535901926444834
0.008991578528678344,0.9918511766258066,0.9530382964765055,0.9540553852889667
0.009248393430316354,0.9919543262887711,0.9542344117808069,0.953973292469352
0.009505254392934148,0.9923765202581141,0.9568432006133961,0.9561624343257443
0.009147980673525515,0.9922565787895506,0.9577631217367408,0.9537270140105079
0.00879007156294912,0.9926092067071269,0.9616222927300317,0.9537543782837128
0.008937869232790295,0.9923069542063473,0.958139790561526,0.9539185639229422
0.008792659920571688,0.9928706791085951,0.9641632562769605,0.9541374781085814
0.008967455683367527,0.9921342384916161,0.9561473274278035,0.9540280210157618
0.008997146684653541,0.9924316933336532,0.9587031185602418,0.9547942206654991
0.00893425056815821,0.9923093530357185,0.9579647233364471,0.9541374781085814
0.008973109309413953,0.9908580612661021,0.942445459706415,0.953973292469352
0.00889051068121002,0.9918199918439802,0.9516384057575923,0.9552320490367776
0.008968971757380392,0.9926020102190132,0.9610847756586925,0.954246935201401
0.009034019698228804,0.9924101038693117,0.9593240863055923,0.9538638353765324
0.009072769177613996,0.9918823614076331,0.9533027121609798,0.9541374781085814
0.008932265260695463,0.9913378271403555,0.9471554650373387,0.9544384851138353
0.00892984966725635,0.9924292945042819,0.9588280562884784,0.9546300350262698
0.009017673596681562,0.9912058915249359,0.944081257766492,0.9563266199649737
0.009049478607235609,0.9931465444862907,0.9669281734261082,0.9544658493870403
0.009042950511689664,0.9928466908148823,0.9636916275214148,0.9543563922942206
0.009044450227270967,0.9924244968455394,0.9592297111416781,0.9541374781085814
0.008978998008502197,0.9928490896442536,0.9641286611167962,0.9539185639229422
0.008807337242480052,0.9923429366469163,0.9575285338015803,0.9550131348511384
0.008999511177067428,0.9934439993283278,0.9708397159170032,0.9538638353765324
0.008944964165576883,0.9923861155755991,0.9580016469942355,0.9550131348511384
0.008645620475155219,0.9934344040108427,0.9705219206680584,0.9540827495621717
0.008767020853951441,0.9920934583923046,0.9555019728189391,0.954246935201401
0.009195658970482848,0.992115047856646,0.9563379895167265,0.9535901926444834
0.008862395060277776,0.9924244968455394,0.9585737047414977,0.9548489492119089
0.008739249843274592,0.9927291481756902,0.9615225714049632,0.9552867775831874
0.008940666697484891,0.9922062033727541,0.9562834041386872,0.9547394921190894
0.008858007630281333,0.9920670712692207,0.954815402720381,0.9546847635726795
0.008862126993325156,0.9915609182718833,0.9495290466597702,0.9544658493870403
0.009127764177070017,0.9919951063880826,0.9536847282564145,0.9550678633975481
0.008971579596171588,0.9921486314678437,0.953988483475698,0.9565728984238179
0.008981367048628662,0.9910211816633483,0.944638742036058,0.9534533712784589
0.008884914067218364,0.9926164031952407,0.9614981521319433,0.953973292469352
0.008864228851016377,0.991774414085926,0.9523289168146428,0.9539185639229422
0.008682397831466265,0.9924532827979946,0.9596476740985411,0.9540280210157618
0.009032399249346262,0.9919423321419147,0.9528644340729824,0.9553415061295972
0.00862300490313958,0.9912082903543071,0.9457444212467124,0.9544658493870403
0.00894635342962699,0.9919471298006572,0.9529906363462641,0.9552594133099825
0.054895900942605554,0.9187972269532468,0.6108139247798535,0.2030976357267951
0.05973350045404264,0.9434571928898697,0.6360223960408498,0.8299584063047285
0.04738052631329213,0.9433012689807374,0.607940861653733,0.9946913309982487
0.03991729569222246,0.9509007604289107,0.6416237930791459,0.9964973730297724
0.03483682106115989,0.9730323602082184,0.7680750974741481,0.9918728108581436
0.030864969929680228,0.9696404154772471,0.7473799759744832,0.9874397985989493
0.027730602989239354,0.9716434380022549,0.7599848570887753,0.9888080122591943
0.02457719599428986,0.9813155180272027,0.8456212889732926,0.9625930385288967
0.023022856772212046,0.9727804831242354,0.7943643543073436,0.9303305604203153
0.022133272501107838,0.9839110514069134,0.8678221849651125,0.9631676882661997
0.02076620723054345,0.9835248398781394,0.862255859375,0.9664514010507881
