x y z track_id event_id
-55.27107 -128.69939 -170.87352 0 0
-61.094883 -148.4894 -164.14778 0 0
-66.349075 -168.62515 -157.36589 0 0
-71.16762 -188.75443 -150.56194 0 0
-75.41208 -209.21649 -143.90584 0 0
-79.30024 -229.38333 -137.00764 0 0
-82.5178 -250.12334 -130.52716 0 0
-85.28845 -270.76608 -123.804955 0 0
-87.540436 -291.49283 -116.817024 0 0
-89.18823 -312.57285 -110.077225 0 0
-90.376755 -333.4839 -103.39123 0 0
-90.99672 -354.5789 -96.30302 0 0
-91.08147 -375.7076 -89.51105 0 0
-90.57018 -397.09705 -82.67985 0 0
-89.52439 -418.46442 -75.803215 0 0
-87.97024 -439.62637 -68.78165 0 0
-85.8343 -460.88242 -61.92066 0 0
-83.056206 -482.55576 -54.93995 0 0
-79.74444 -504.0193 -47.769432 0 0
-75.884056 -525.2623 -40.861137 0 0
-71.4368 -546.45197 -33.714203 0 0
-66.35976 -567.8782 -26.564299 0 0
-60.68689 -589.2449 -19.507572 0 0
-54.4195 -610.44403 -12.230282 0 0
-47.53211 -631.64984 -4.9832625 0 0
-40.02627 -652.76215 2.2493775 0 0
-31.882126 -674.0257 9.557439 0 0
-23.12521 -694.7498 16.861204 0 0
-13.714294 -715.72687 24.401173 0 0
-3.6603413 -736.3705 31.9139 0 0
7.0509634 -756.89484 39.282787 0 0
18.427906 -777.22797 46.770546 0 0
30.473913 -797.5175 54.403355 0 0
43.196815 -817.6524 62.176292 0 0
56.630245 -837.2251 69.96611 0 0
94.98486 -102.93766 555.5012 1 0
108.06635 -118.86603 665.58563 1 0
121.08821 -134.82997 775.5885 1 0
133.94536 -150.94366 885.882 1 0
146.87955 -166.93198 996.2469 1 0
159.48573 -183.25189 1106.161 1 0
171.9545 -199.68771 1216.3369 1 0
184.34135 -216.17316 1326.6544 1 0
196.60225 -232.7573 1436.8292 1 0
208.7189 -249.46034 1547.2572 1 0
220.78691 -266.16605 1657.4276 1 0
232.70403 -282.99457 1767.6058 1 0
244.28993 -300.16647 1878.0972 1 0
255.98616 -317.13977 1988.7723 1 0
267.4356 -334.35126 2099.0164 1 0
278.8466 -351.5405 2209.5403 1 0
290.10992 -368.84155 2320.062 1 0
-137.85161 -48.807278 306.0906 2 1
-157.80783 -54.186646 317.76157 2 1
-177.81879 -59.39876 329.26486 2 1
-197.66446 -64.514565 341.04446 2 1
-217.60532 -69.44548 352.51953 2 1
-237.9382 -74.09954 364.21298 2 1
-257.97467 -78.69304 375.88495 2 1
-278.09814 -83.10408 387.73923 2 1
-298.23642 -87.35401 399.2536 2 1
-318.50787 -91.407745 410.82803 2 1
-338.78256 -95.30281 422.4203 2 1
-359.09253 -99.02909 434.3954 2 1
-379.35587 -102.60806 446.05154 2 1
-399.77408 -105.98433 457.74442 2 1
-420.21924 -109.19239 469.25925 2 1
-440.5867 -112.25813 480.96924 2 1
-461.02954 -115.14102 492.77307 2 1
-481.60803 -117.82634 504.34152 2 1
-502.15485 -120.35513 516.0815 2 1
-522.69183 -122.720726 527.73315 2 1
-543.1364 -124.94092 539.42505 2 1
-563.6646 -126.97373 551.17084 2 1
-584.6035 -128.74739 562.8158 2 1
-605.413 -130.38315 574.66705 2 1
-625.9394 -131.91055 586.33276 2 1
-646.76447 -133.20485 598.087 2 1
-667.55426 -134.33655 609.7405 2 1
-688.26044 -135.31377 621.4251 2 1
-709.1554 -136.08215 633.17035 2 1
-729.7985 -136.72604 645.15186 2 1
-750.7779 -137.13365 656.95776 2 1
-771.66174 -137.38571 668.61 2 1
-792.38324 -137.4917 680.4535 2 1
-813.295 -137.38905 692.1567 2 1
-834.09357 -137.12947 704.00964 2 1
81.86711 -123.57375 357.10007 3 1
93.33864 -140.68893 375.95273 3 1
