x y z track_id event_id
140.52438 -33.8371 78.614815 0 0
159.9794 -40.361877 120.77267 0 0
179.61067 -46.93447 163.33392 0 0
198.94685 -53.676285 205.79498 0 0
218.53963 -60.440502 247.96825 0 0
237.81705 -67.382904 290.41653 0 0
257.34406 -74.34524 332.92532 0 0
276.56073 -81.48734 375.08194 0 0
295.966 -88.663895 417.75848 0 0
315.20694 -95.97877 460.09476 0 0
334.42764 -103.38903 502.56213 0 0
353.42346 -110.95842 544.95465 0 0
372.71878 -118.52239 587.23364 0 0
391.7686 -126.251976 629.8324 0 0
411.0583 -133.9912 672.40735 0 0
430.0289 -141.92102 714.5994 0 0
448.92178 -149.9639 757.01556 0 0
467.90018 -158.06488 799.554 0 0
486.90662 -166.24194 841.988 0 0
505.74722 -174.56099 884.29065 0 0
524.56085 -182.97475 926.7061 0 0
543.18646 -191.53954 969.2085 0 0
562.17096 -200.06206 1011.9681 0 0
581.0783 -208.6945 1054.2806 0 0
599.575 -217.55801 1096.8375 0 0
618.2099 -226.45517 1139.2878 0 0
636.83374 -235.43898 1181.637 0 0
655.4847 -244.49463 1224.4357 0 0
673.83154 -253.74583 1266.8157 0 0
692.3166 -263.02698 1309.1945 0 0
710.84674 -272.3716 1351.9169 0 0
729.13153 -281.89087 1394.3824 0 0
747.4984 -291.4588 1437.1796 0 0
765.7497 -301.15158 1479.5123 0 0
784.02747 -310.91333 1522.4213 0 0
144.20432 34.699574 -132.98737 1 0
163.66191 41.689205 -121.50258 1 0
183.02539 49.401962 -110.44543 1 0
202.12881 57.87134 -99.293655 1 0
221.0682 67.060295 -87.96548 1 0
239.65955 77.013115 -76.46215 1 0
257.85672 87.738594 -65.1358 1 0
275.7877 99.18464 -53.58846 1 0
293.1731 111.441666 -42.14246 1 0
310.2114 124.42917 -30.493942 1 0
327.15576 138.0247 -19.006693 1 0
343.3198 152.49782 -7.148368 1 0
359.03033 167.7032 4.591213 1 0
374.47015 183.53375 16.660002 1 0
389.2071 200.17741 28.38761 1 0
403.39993 217.5418 40.750137 1 0
417.02014 235.62057 52.800076 1 0
430.1631 254.33263 65.39831 1 0
442.33905 273.94348 77.59834 1 0
453.89493 294.22623 90.29277 1 0
464.8345 315.14096 103.02978 1 0
474.7713 336.9167 115.98953 1 0
483.99298 359.3237 128.92134 1 0
492.34036 382.43292 142.28339 1 0
499.784 406.22168 155.83817 1 0
506.165 430.77002 169.40326 1 0
511.58902 455.93405 183.27147 1 0
515.87744 481.8025 197.4034 1 0
518.84406 508.48386 212.05217 1 0
520.7407 535.6505 226.89638 1 0
521.1427 563.62933 241.85426 1 0
520.01807 592.359 257.41132 1 0
517.43353 621.63074 273.2504 1 0
513.1134 651.60297 289.43106 1 0
507.11838 681.9951 306.28195 1 0
129.83072 -59.069973 -280.33527 2 0
147.75616 -69.3539 -290.80408 2 0
165.3525 -79.886894 -301.45428 2 0
183.16737 -90.40709 -311.99084 2 0
200.6153 -101.199425 -322.6718 2 0
218.14444 -112.04171 -333.22635 2 0
235.72536 -122.944275 -343.9853 2 0
253.15349 -134.0117 -354.51205 2 0
270.33456 -145.29585 -365.264 2 0
287.57147 -156.63475 -375.8811 2 0
304.60715 -168.1666 -386.58844 2 0
321.83347 -179.67422 -397.2601 2 0
338.67554 -191.47641 -407.80478 2 0
355.56024 -203.33435 -418.46323 2 0
372.26096 -215.37582 -429.02182 2 0
389.1593 -227.37901 -439.78113 2 0
405.88403 -239.55716 -450.3543 2 0
422.39798 -251.93329 -460.97284 2 0
438.96835 -264.34796 -471.8791 2 0
455.23895 -277.01456 -482.33792 2 0
471.45834 -289.78342 -493.1583 2 0
487.8473 -302.5161 -503.41083 2 0
503.9651 -315.4833 -514.4029 2 0
519.93677 -328.60837 -525.09644 2 0
536.01434 -341.73077 -535.84576 2 0
551.77936 -355.11557 -546.3263 2 0
567.5351 -368.56885 -557.0928 2 0
583.3288 -382.0575 -567.75757 2 0
598.8698 -395.77045 -578.3868 2 0
614.3952 -409.5516 -589.1736 2 0
629.8789 -423.4163 -599.8089 2 0
645.06824 -437.53415 -610.5938 2 0
660.3866 -451.61816 -621.40137 2 0
675.5599 -465.85263 -631.90234 2 0
690.5123 -480.29022 -642.6562 2 0
-118.447975 -11.95478 350.05978 3 1
-139.0568 -11.518133 364.16373 3 1
-159.75934 -10.818688 378.59488 3 1
-180.32417 -9.872484 392.64087 3 1
-200.75267 -8.674091 407.35712 3 1
-221.4177 -7.207121 421.23288 3 1
-242.0658 -5.484737 435.45386 3 1
-262.66452 -3.5068517 449.75873 3 1
-283.1354 -1.2725818 464.08896 3 1
-303.4579 1.2212104 478.40338 3 1
-324.04373 3.9727628 492.76224 3 1
-344.47064 6.9837866 506.9331 3 1
-365.1421 10.246291 521.34485 3 1
-385.68896 13.767318 535.62585 3 1
-405.9587 17.555792 549.99475 3 1
-426.3277 21.598213 564.20355 3 1
-446.75226 25.894194 578.7138 3 1
