x y z track_id event_id
137.67697 -59.059162 213.66795 0 0
157.02519 -66.1756 222.49907 0 0
176.30052 -73.14165 231.2566 0 0
195.93343 -79.77721 240.23244 0 0
215.40768 -86.293106 248.90884 0 0
235.0599 -92.55049 257.7188 0 0
254.9775 -98.51611 266.72897 0 0
274.72202 -104.3588 275.36432 0 0
294.63364 -109.94514 284.18256 0 0
314.6961 -115.28146 292.97855 0 0
334.5046 -120.51362 301.9467 0 0
354.80417 -125.3704 310.56912 0 0
374.8203 -130.12741 319.5177 0 0
395.1617 -134.56905 328.3778 0 0
415.31616 -138.87015 337.1029 0 0
435.7163 -142.8826 346.16595 0 0
456.09286 -146.69511 354.93503 0 0
476.6611 -150.23683 363.78717 0 0
497.25214 -153.56105 372.61902 0 0
517.6057 -156.74455 381.36606 0 0
538.26624 -159.61905 390.42307 0 0
558.93097 -162.27579 399.39243 0 0
579.78613 -164.65962 408.02393 0 0
600.4273 -166.88425 416.99673 0 0
621.2133 -168.8459 425.89548 0 0
642.16144 -170.5405 435.05966 0 0
662.85474 -172.07706 443.87225 0 0
683.8105 -173.31773 452.72446 0 0
705.02344 -174.26656 461.55716 0 0
725.84753 -175.08203 470.80817 0 0
746.90515 -175.6087 479.71915 0 0
768.0158 -175.89027 488.63266 0 0
789.02985 -175.95914 497.6343 0 0
810.28735 -175.73788 506.5496 0 0
831.37427 -175.31645 515.8343 0 0
-148.32556 -22.828302 346.08456 1 1
-168.6088 -25.389618 395.10928 1 1
-188.79448 -27.858368 444.03146 1 1
-209.43756 -30.153545 493.10498 1 1
-229.84366 -32.377045 542.0848 1 1
-250.43716 -34.467964 590.767 1 1
-270.80734 -36.48304 639.71423 1 1
-291.44373 -38.355618 688.69965 1 1
-312.02078 -40.129696 737.7377 1 1
-332.4706 -41.81305 786.7068 1 1
-353.15027 -43.36051 835.53455 1 1
-373.57303 -44.832222 884.63806 1 1
-394.207 -46.170956 933.5918 1 1
-414.86136 -47.400116 982.52936 1 1
-435.1336 -48.56454 1031.3871 1 1
-456.0531 -49.54895 1080.699 1 1
-476.55203 -50.47166 1129.349 1 1
-497.23077 -51.267063 1178.545 1 1
-518.15265 -51.930115 1227.4259 1 1
-538.4351 -52.54879 1276.4387 1 1
-559.0499 -53.025467 1325.2903 1 1
-579.6865 -53.391335 1374.414 1 1
-600.40204 -53.641293 1423.4819 1 1
-620.9212 -53.79969 1472.7388 1 1
-641.768 -53.820812 1521.4838 1 1
-662.328 -53.757053 1570.6821 1 1
-682.9707 -53.576954 1619.7506 1 1
-703.7208 -53.27917 1669.0563 1 1
-724.3697 -52.879692 1718.0225 1 1
-744.9554 -52.374886 1767.118 1 1
-765.7033 -51.74888 1816.3726 1 1
-786.18976 -51.03037 1865.4814 1 1
-807.06274 -50.176823 1914.5697 1 1
-827.59265 -49.234665 1963.9557 1 1
-848.34106 -48.169125 2013.0822 1 1
124.13991 49.34504 65.977684 2 1
143.75046 56.195484 74.11775 2 1
163.08154 63.030415 82.23569 2 1
182.6709 69.63901 90.746 2 1
202.0721 76.19176 98.94208 2 1
221.9282 82.445366 107.05099 2 1
241.51305 88.6716 115.28828 2 1
261.16724 94.741776 123.32573 2 1
