Test_loss,Acceracy,Preciion,Recall
0.01147116799599947,0.9897733554449972,0.934067332781773,1.0
0.011480510617499627,0.9899461028192371,0.935108789143385,1.0
0.013098690354563586,0.9890033957198137,0.9294534861630043,1.0
0.011658484005383798,0.9891021085050936,0.9300424561181168,1.0
0.010088132985359455,0.9907802258548527,0.9467234429853075,0.9921986782039927
0.011264527259166546,0.9897585485272052,0.9339781730249133,1.0
0.010931350056707742,0.9909579088683567,0.9456571021439213,0.9947536962594535
0.010696689390933899,0.9905828002842928,0.9431634696118323,0.9949580977038904
0.010553795359155628,0.9910862354892206,0.9466277561608301,0.9945492948150166
0.011054605279956983,0.9898029692805812,0.9342457033736473,1.0
0.008977661146830846,0.9910812998499565,0.945989703072888,0.9952646998705458
0.010525507171484302,0.9910763642106926,0.9508051846032993,0.9896095932411255
0.010120603746472626,0.990173142225381,0.9430968034459306,0.9920283436669619
0.009623406264278553,0.9911257206033326,0.9491459121137045,0.9918920760373373
0.009358538278805402,0.9911355918818605,0.9483891962251871,0.9928459494447094
0.008165623854583828,0.9916933191186923,0.9533108351626749,0.9912107378892144
0.009798518424092132,0.9903014688462449,0.9391655709841901,0.9976834502963821
0.009101949145648785,0.9912885966990445,0.9482080774604412,0.9941745588335491
0.009361868538253475,0.990222498618021,0.936779958512845,1.0
0.008330027901562669,0.9907160625444208,0.945888921349044,0.9927096818150848
0.007960730710268156,0.9905334438916529,0.9386671783064723,1.0
0.008551943523149627,0.990168206586117,0.9364512218464875,1.0
0.007915342600511698,0.9905186369738609,0.9385771382893685,1.0
0.008366120943816592,0.990074429440101,0.9358839470747649,1.0
0.008664794609309563,0.9912737897812525,0.9522295081967214,0.9894051917966887
0.008629856237821514,0.990118850193477,0.9361525704809287,1.0
0.008459713354301736,0.990261983732133,0.9370191847288282,1.0
0.009994952109518635,0.9895611229566453,0.9327910006673233,1.0
0.009471185217553284,0.9906568348732527,0.9395870017608452,0.9997955985555631
0.009508969715013032,0.9903557608781489,0.9377556237218814,0.9997955985555631
0.008638609870916601,0.9896845139382453,0.9335326294364584,1.0
0.008314808852622566,0.9900053304904051,0.9354663947225852,1.0
0.007847215762649285,0.9910072652609966,0.9415576084167309,1.0
0.013095831418589417,0.9851832109294796,0.9080520284917931,0.9988757920555972
0.009377537448253861,0.9906025428413489,0.939256224796774,0.9997955985555631
0.007817132235898801,0.9909480375898286,0.9411953315377709,1.0
0.008012336007923296,0.9905186369738609,0.9385771382893685,1.0
0.00790922325633801,0.9907654189370607,0.940080064051241,1.0
0.007860231615389542,0.9906864487088368,0.9395986043980666,1.0
0.008767571910332965,0.9899411671799732,0.935079001019368,1.0
0.010184955752726333,0.9904742162204849,0.9386436340371082,0.9995911971111262
0.007797052120719551,0.9910171365395246,0.9416180150125104,1.0
0.008310860171714013,0.990247176814341,0.9369294605809129,1.0
0.009165703009512072,0.9905433151701808,0.9388956427154649,0.9997955985555631
0.008431247747921589,0.9904347311063729,0.9380672376326218,1.0
0.009053762075515503,0.9908690673616046,0.9408822775070531,0.9997955985555631
0.014866819366282773,0.9903853747137329,0.939367705527767,0.9980581862778497
0.009295328836839568,0.990365632156677,0.9378155556975778,0.9997955985555631
0.007771341398165532,0.9909431019505647,0.9411651543813524,1.0
0.009374451072690136,0.9905334438916529,0.9388355726167626,0.9997955985555631
0.009530020170071414,0.9907654189370607,0.9402492551180598,0.9997955985555631
0.008590364674691955,0.9914564084340204,0.9444855662472242,0.9997955985555631
0.009440059021386938,0.9909677801468846,0.9415992812219227,0.9996593309259385
0.008388248480253727,0.9907851614941168,0.940369765131853,0.9997955985555631
0.007957067681272747,0.9911800126352365,0.9426158440640956,1.0
0.009335252035361919,0.990306404485509,0.9374560787069571,0.9997955985555631
0.009017084506176616,0.9906568348732527,0.9395870017608452,0.9997955985555631
0.008010274256545623,0.9905383795309168,0.9386971954846344,1.0
0.007728697885037643,0.9907506120192687,0.9399897527859613,1.0
0.00899317498657183,0.9910961067677485,0.9422718808193669,0.9997955985555631
0.009804766469418004,0.9903261470425649,0.9375758737460865,0.9997955985555631
0.00953182818534818,0.9908641317223407,0.9408521142564037,0.9997955985555631
0.009258284699432504,0.9910467503751086,0.9419694440878161,0.9997955985555631
0.010178869848902346,0.9907900971333807,0.9405128205128205,0.9996593309259385
0.014336078421826338,0.9906667061517808,0.940323873657207,0.9989779927778156
0.007412522699493517,0.9913330174524204,0.9435551269688203,1.0
0.008046988610331027,0.9904446023849008,0.9381271971875998,1.0
0.007888391042688453,0.9904594093026929,0.9382171508933422,1.0
0.014832401860652074,0.9904347311063729,0.9389088114754098,0.9989779927778156
0.009668413010258519,0.9903804390744689,0.93790546802595,0.9997955985555631
0.01354382649751642,0.9904248598278449,0.9386801510593356,0.9991823942222525
0.011597164299061357,0.9899214246229172,0.9356258772489473,0.9991823942222525
0.008233316204496077,0.9904544736634289,0.9381871644080798,1.0
0.014622745988939034,0.9907209981836848,0.9406556746006287,0.9989779927778156
0.008060103093636523,0.9905630577272369,0.9388473101771893,1.0
0.008441095262860472,0.9900546868830451,0.935764608371322,1.0
0.010539186189471366,0.9909282950327727,0.9415842855308769,0.9993867956666894
0.010375103646256321,0.9901780778646451,0.9366781565172986,0.9997955985555631
0.007669787692502723,0.9906518992339888,0.9393881208397338,1.0
0.010571051009701477,0.9905630577272369,0.939015805976835,0.9997955985555631
0.008367683813054706,0.9906074784806128,0.9391176376491666,1.0
0.007862522247402618,0.9905334438916529,0.9386671783064723,1.0
0.007750796820200776,0.9905828002842928,0.9389674365043823,1.0
0.007565764473420131,0.9908147753297007,0.9403812269742111,1.0
0.00815546147154843,0.9905778646450288,0.9391059486096445,0.9997955985555631
0.0077973697221871896,0.9906913843481008,0.9396286811779769,1.0
0.012503241630141323,0.9910664929321645,0.9426018768479238,0.9991823942222525
0.008916981155368072,0.9906765774303088,0.9397073420639749,0.9997955985555631
0.016051797477981987,0.9910072652609966,0.942750546764441,0.9985691898889418
0.016360069339589244,0.9907900971333807,0.9414182939362795,0.9985691898889418
0.00980673227442215,0.9911454631603885,0.942972868715443,0.9993186618518771
0.015214910277982198,0.9906025428413489,0.9401577833365403,0.9987054575185664
0.0076396367150603816,0.9907752902155887,0.9401402812029593,1.0
0.007648991670794203,0.9907456763800048,0.9399596528867399,1.0
0.00917875602282038,0.9906420279554607,0.9394967667584352,0.9997955985555631
0.015823114604021006,0.990321211403301,0.9385827275929425,0.9985351229815357
0.014500671074638377,0.9907061912658928,0.9405651602142605,0.9989779927778156
0.013555143309519431,0.9908888099186607,0.9416827231856134,0.9989779927778156
0.010481084871432055,0.9908641317223407,0.9413614917995956,0.9991823942222525
0.009203096225101036,0.9904001816315249,0.9429236288419895,0.9939020235742999
0.008298065085885658,0.9926804469714917,0.9678697330871244,0.9820808067043674
0.008241626385279232,0.9907752902155887,0.9430634813166973,0.996491108537167
0.008405594405679343,0.9905976072020848,0.9401276336465382,0.9987054575185664
0.007991228131953297,0.9909184237542447,0.9457007710749692,0.9944130271853922
0.008423044012063959,0.9909776514254126,0.9492720506626624,0.990665667370716
0.008509211366726959,0.9915255073837164,0.9554998846293306,0.9874974449819446
0.009500940224800919,0.9885493169075259,0.926753804382143,1.0
0.007887429839465767,0.9904100529100529,0.9414151824535412,0.9957757034816379
0.008399928213875682,0.990217562978757,0.9369173796450007,0.9997955985555631
0.007679469444210554,0.9918512595751402,0.9557763811654766,0.9895414594263133
