x y z track_id event_id time_left time_right
42.329197 -132.56203 153.27538 0 1 0.0 0.499625
52.95021 -150.31795 140.06723 0 1 0.0 0.499625
64.103516 -167.80286 126.997345 0 1 0.0 0.499625
75.776024 -185.02168 113.92145 0 1 0.0 0.499625
88.0106 -201.84717 100.55381 0 1 0.0 0.499625
100.66729 -218.57376 87.53811 0 1 0.0 0.499625
114.039925 -234.53964 74.17476 0 1 0.0 0.499625
127.73066 -250.5636 60.975975 0 1 0.0 0.499625
142.0065 -266.06784 47.481304 0 1 0.0 0.499625
156.7256 -281.30466 34.324127 0 1 0.0 0.499625
172.08119 -295.90588 20.74283 0 1 0.0 0.499625
187.78102 -310.36093 7.4750433 0 1 0.0 0.499625
204.06107 -324.24268 -6.1704483 0 1 0.0 0.499625
220.77618 -337.7674 -19.841225 0 1 0.0 0.499625
238.02583 -350.75705 -33.431267 0 1 0.0 0.499625
255.66592 -363.40222 -47.118 0 1 0.0 0.499625
273.88336 -375.41043 -60.810276 0 1 0.0 0.499625
292.60583 -386.86942 -74.83931 0 1 0.0 0.499625
311.77652 -397.83282 -88.5255 0 1 0.0 0.499625
331.27106 -408.42746 -102.39862 0 1 0.0 0.499625
351.3258 -418.33002 -116.72746 0 1 0.0 0.499625
371.685 -427.82306 -131.05453 0 1 0.0 0.499625
392.72958 -436.44034 -145.2081 0 1 0.0 0.499625
413.90793 -444.77615 -159.64226 0 1 0.0 0.499625
435.6581 -452.315 -174.32828 0 1 0.0 0.499625
457.80603 -459.2191 -188.85486 0 1 0.0 0.499625
480.51138 -465.30212 -203.6634 0 1 0.0 0.499625
503.42627 -470.87384 -218.51138 0 1 0.0 0.499625
526.845 -475.6175 -233.55104 0 1 0.0 0.499625
550.5454 -479.70422 -248.89575 0 1 0.0 0.499625
574.6378 -482.997 -264.1658 0 1 0.0 0.499625
599.1565 -485.4334 -279.81104 0 1 0.0 0.499625
624.0753 -487.00116 -295.5153 0 1 0.0 0.499625
649.1891 -487.8182 -311.60675 0 1 0.0 0.499625
-65.29717 -124.6215 706.7264 1 2 0.0 0.624625
-75.23667 -142.59903 773.6767 1 2 0.0 0.624625
-85.024345 -160.68414 840.6917 1 2 0.0 0.624625
-104.145164 -197.1665 974.9331 1 2 0.0 0.624625
-113.49232 -215.53386 1041.7291 1 2 0.0 0.624625
-122.69947 -233.9791 1109.0358 1 2 0.0 0.624625
-131.73196 -252.56708 1175.9502 1 2 0.0 0.624625
-140.65648 -271.16885 1243.0361 1 2 0.0 0.624625
-149.53561 -289.66046 1310.0885 1 2 0.0 0.624625
-158.184 -308.39835 1377.3884 1 2 0.0 0.624625
-166.69649 -327.19803 1444.366 1 2 0.0 0.624625
-175.0092 -346.1839 1511.4529 1 2 0.0 0.624625
-183.15683 -365.28778 1578.5731 1 2 0.0 0.624625
-191.396 -383.9942 1646.0078 1 2 0.0 0.624625
-199.30824 -403.13696 1713.077 1 2 0.0 0.624625
-207.11943 -422.26263 1780.1997 1 2 0.0 0.624625
-222.29181 -460.75183 1914.7909 1 2 0.0 0.624625
-229.71869 -479.97525 1982.097 1 2 0.0 0.624625
-236.84999 -499.57877 2049.3843 1 2 0.0 0.624625
-244.08856 -518.7123 2116.8137 1 2 0.0 0.624625
-251.01202 -538.2659 2184.123 1 2 0.0 0.624625
-257.79495 -557.8697 2251.5476 1 2 0.0 0.624625
-264.4067 -577.5884 2318.8894 1 2 0.0 0.624625
-84.31925 110.539276 -45.554554 2 7 0.500375 1.0
-95.71569 127.70464 -40.850044 2 7 0.500375 1.0
-107.080315 144.83232 -35.753487 2 7 0.500375 1.0
-118.17522 162.24254 -30.755667 2 7 0.500375 1.0
-129.24898 179.59653 -25.898312 2 7 0.500375 1.0
-140.20897 197.0181 -21.100683 2 7 0.500375 1.0
-150.99696 214.5884 -16.34208 2 7 0.500375 1.0
-161.69714 232.18747 -11.35259 2 7 0.500375 1.0
-172.25044 249.89812 -6.319073 2 7 0.500375 1.0
-182.64235 267.74136 -1.5080347 2 7 0.500375 1.0
-192.92484 285.64053 3.602931 2 7 0.500375 1.0
-203.14561 303.52234 8.381014 2 7 0.500375 1.0
-213.13934 321.63214 13.548608 2 7 0.500375 1.0
-223.28151 339.40125 18.316486 2 7 0.500375 1.0
-232.82294 357.96777 23.140465 2 7 0.500375 1.0
-242.61761 376.0263 28.070084 2 7 0.500375 1.0
-252.09413 394.45334 33.08606 2 7 0.500375 1.0
-261.61868 412.6776 37.93209 2 7 0.500375 1.0
-270.7093 431.4577 43.14415 2 7 0.500375 1.0
-279.98923 449.804 47.719574 2 7 0.500375 1.0
-288.9921 468.4573 52.850243 2 7 0.500375 1.0
