x y z track_id event_id time_left time_right
-90.355576 -57.822113 -263.51413 0 4 0.06686666666666666 0.4664666666666667
-107.03917 -69.97528 -264.0699 0 4 0.06686666666666666 0.4664666666666667
-123.45272 -82.40051 -264.93362 0 4 0.06686666666666666 0.4664666666666667
-155.96062 -107.74113 -266.4627 0 4 0.06686666666666666 0.4664666666666667
-172.16371 -120.57446 -267.27194 0 4 0.06686666666666666 0.4664666666666667
-187.99759 -133.74818 -268.0488 0 4 0.06686666666666666 0.4664666666666667
-203.85674 -146.98283 -268.88614 0 4 0.06686666666666666 0.4664666666666667
-219.4632 -160.47472 -269.71216 0 4 0.06686666666666666 0.4664666666666667
-234.81096 -174.22958 -270.29205 0 4 0.06686666666666666 0.4664666666666667
-250.14798 -188.0626 -271.14935 0 4 0.06686666666666666 0.4664666666666667
-265.45837 -201.97997 -272.03897 0 4 0.06686666666666666 0.4664666666666667
-280.65582 -216.04263 -272.72147 0 4 0.06686666666666666 0.4664666666666667
-295.67148 -230.30116 -273.7227 0 4 0.06686666666666666 0.4664666666666667
-310.28445 -244.9286 -274.4344 0 4 0.06686666666666666 0.4664666666666667
-325.07263 -259.46878 -275.1566 0 4 0.06686666666666666 0.4664666666666667
-339.6066 -274.25705 -276.13898 0 4 0.06686666666666666 0.4664666666666667
-353.92792 -289.2601 -276.89786 0 4 0.06686666666666666 0.4664666666666667
-368.0937 -304.43024 -277.62408 0 4 0.06686666666666666 0.4664666666666667
-382.13574 -319.73853 -278.3085 0 4 0.06686666666666666 0.4664666666666667
-396.08 -335.15982 -279.2867 0 4 0.06686666666666666 0.4664666666666667
-409.75363 -350.83798 -280.11057 0 4 0.06686666666666666 0.4664666666666667
-423.2897 -366.65875 -280.96387 0 4 0.06686666666666666 0.4664666666666667
-436.60083 -382.6956 -281.60638 0 4 0.06686666666666666 0.4664666666666667
-449.97177 -398.69562 -282.47604 0 4 0.06686666666666666 0.4664666666666667
-463.0355 -414.9786 -283.2363 0 4 0.06686666666666666 0.4664666666666667
-475.92862 -431.42264 -284.05457 0 4 0.06686666666666666 0.4664666666666667
-488.6861 -447.99316 -284.79953 0 4 0.06686666666666666 0.4664666666666667
-501.16333 -464.82074 -285.73517 0 4 0.06686666666666666 0.4664666666666667
-513.76654 -481.52542 -286.57205 0 4 0.06686666666666666 0.4664666666666667
-525.7938 -498.76077 -287.20282 0 4 0.06686666666666666 0.4664666666666667
-537.9068 -515.9025 -288.2169 0 4 0.06686666666666666 0.4664666666666667
-549.89404 -533.1446 -288.8161 0 4 0.06686666666666666 0.4664666666666667
-561.5429 -550.6913 -289.62714 0 4 0.06686666666666666 0.4664666666666667
-573.0193 -568.3806 -290.46844 0 4 0.06686666666666666 0.4664666666666667
-137.93452 -58.120167 212.812 1 11 0.5335333333333333 0.9331333333333333
-157.02225 -65.81153 225.66199 1 11 0.5335333333333333 0.9331333333333333
-176.06831 -73.44062 238.8021 1 11 0.5335333333333333 0.9331333333333333
-214.67778 -88.24413 265.02698 1 11 0.5335333333333333 0.9331333333333333
-233.99475 -95.52071 278.04895 1 11 0.5335333333333333 0.9331333333333333
-253.08624 -102.80797 291.1776 1 11 0.5335333333333333 0.9331333333333333
-272.59464 -109.84445 304.26117 1 11 0.5335333333333333 0.9331333333333333
-291.74414 -116.9436 317.335 1 11 0.5335333333333333 0.9331333333333333
-311.4041 -123.756165 330.49762 1 11 0.5335333333333333 0.9331333333333333
-330.8855 -130.55783 343.60217 1 11 0.5335333333333333 0.9331333333333333
-350.2699 -137.31453 356.7053 1 11 0.5335333333333333 0.9331333333333333
-369.7579 -143.94675 369.8514 1 11 0.5335333333333333 0.9331333333333333
-389.28592 -150.47934 382.76013 1 11 0.5335333333333333 0.9331333333333333
-408.8033 -156.93146 396.10583 1 11 0.5335333333333333 0.9331333333333333
-428.3767 -163.27705 408.997 1 11 0.5335333333333333 0.9331333333333333
