Loss,Acceracy,Preciion,Recall
0.007233953769589009,0.9953445642433226,0.965141851770398,0.9891806604305196
0.0067830856999665096,0.995347382303708,0.9652707124590976,0.9890679589766708
0.0068739536872037986,0.9943610611688187,0.9559700476514635,0.9891806604305196
0.006592616856453658,0.9951557541975009,0.9633674505391981,0.9891806604305196
0.0063686943757472496,0.9952910210960001,0.9638223758194135,0.9900822720613096
0.006437263747544161,0.9953502003640934,0.9654508444737856,0.9888989067958976
0.006360782415181997,0.9956714592480288,0.9690055248618784,0.988335399526654
0.006528320686848019,0.9954037435114159,0.9656993535964792,0.9891806604305196
0.006683173714783542,0.9958377248107673,0.970691611546232,0.9882226980728052
0.006616066699498333,0.9956122799799354,0.9676690278658251,0.9891806604305196
0.006447152377035569,0.9953022933375416,0.9648973308777041,0.9890116082497464
0.006349672002189826,0.9953135655790832,0.9649523076500178,0.9890679589766708
0.006605019619039792,0.9948739481589611,0.9607311933886107,0.9891806604305196
0.006515022653974094,0.9951022110501784,0.9628654489605617,0.9891806604305196
0.006293978474412662,0.9954939214437487,0.9665501197588305,0.9891806604305196
0.006498135414726026,0.994327244444194,0.9552117042395236,0.9896878169728389
0.006833871565707211,0.9946344130262024,0.9585016926941138,0.9891806604305196
0.006410120986162967,0.9955164659268319,0.9668658936293277,0.9890679589766708
0.007070815442343051,0.9951613903182718,0.9634203232622596,0.9891806604305196
0.006595675864373334,0.9949049468232005,0.9617282596775962,0.9883917502535783
0.006486875133996364,0.9950881207482514,0.9627334302245866,0.9891806604305196
0.006400356415033457,0.9949923066951478,0.9620391941893929,0.9889552575228221
0.006396576375191216,0.9953135655790832,0.9645436818543847,0.9895187647920658
0.0065218674609059234,0.9943103360818816,0.9552539237820635,0.9894624140651415
0.006322890850164445,0.9957813636030592,0.9700506070075495,0.988335399526654
0.006563856523758399,0.995581281315696,0.9674787785249697,0.9890679589766708
0.006359175825917711,0.9941243440964453,0.9540845453309773,0.9888425560689733
0.006498573620078137,0.995567191013769,0.9679644601418284,0.9883917502535783
0.006227630244112724,0.9960941683058384,0.9729849669939535,0.9883917502535783
0.006471366826278557,0.9955305562287589,0.9672564908218951,0.9887862053420489
0.006403975486589063,0.9961251669700778,0.9732819132702605,0.9883917502535783
0.006643859383860087,0.9960321709773597,0.9723916176959752,0.9883917502535783
0.006992568544353292,0.9952233876467504,0.9643082841049595,0.9888425560689733
0.006210393667144152,0.9953022933375416,0.963928130571938,0.9900822720613096
0.006481233108061133,0.9954516505379677,0.9671796569033041,0.988053645892032
0.008855088783509149,0.9957729094219031,0.9704905326098993,0.9877718922574101
0.006777074308172035,0.9960208987358181,0.971813046849042,0.9888989067958976
0.0063636231139909275,0.9957898177842155,0.9696115807503177,0.9888989067958976
0.006407926292231423,0.9956658231272579,0.9686413073483133,0.9886735038882002
0.006570297063922876,0.996119530849307,0.9724938367358245,0.9891806604305196
0.006252113614640881,0.9959363569242562,0.9705898612416386,0.9893497126112927
0.006465221746558589,0.9955418284703005,0.9673631401951596,0.9887862053420489
0.0061597995571251625,0.9954375602360407,0.9669690369185806,0.9881381719824186
0.006460662384477993,0.9956714592480288,0.9674044708732519,0.9900822720613096
0.0063778586817768105,0.996770502798334,0.9798267672534228,0.988053645892032
0.0062237355420906425,0.9955643729533836,0.9667529036164474,0.9896878169728389
0.006583304884812346,0.995488285322978,0.966753890648671,0.9888989067958976
0.006284789098946411,0.9954431963568116,0.9660200852937131,0.9892370111574439
0.006339984845128909,0.9953079294583125,0.9631678396363338,0.9909838836920997
0.006230544985342671,0.9960631696415991,0.9728455329653566,0.9882226980728052
0.00622585741401833,0.9957672733011323,0.9696048632218845,0.9886735038882002
0.006510879816217181,0.996437971672857,0.9772980812137438,0.9873210864420151
0.006501491616717041,0.9958659054146213,0.9709342560553633,0.9882508734362673
0.0063451315176852015,0.9950373956613142,0.9629182334696567,0.9884481009805026
0.006405416283076712,0.9958687234750067,0.9711437274993077,0.988053645892032
0.006334716418163485,0.995071212385939,0.9630320827730054,0.9886735038882002
0.006231047087598459,0.9961871642985566,0.9738763499069987,0.9883917502535783
0.006407095569905193,0.9956742773084142,0.9697330197814359,0.9875746647131748
