Loss,Acceracy,Preciion,Recall
0.004539209207874332,0.9939808290568747,0.9527927148917772,0.9981882006567773
0.004184167735090471,0.9943996117950491,0.9544705341943851,1.0
0.0041983465565239644,0.9931997660134543,0.9452502006957453,1.0
0.003876453083378562,0.9957423754952273,0.96848594941238,0.9961499263956517
0.004018941323229228,0.9926181233215454,0.9408443201491543,1.0
0.004081832430549963,0.9947785104629211,0.9608169729405018,0.9961499263956517
0.004301945276861911,0.9954399212954346,0.9660663298923786,0.9961499263956517
0.0038821577599134926,0.9954000372251323,0.965748161159293,0.9961499263956517
0.003990160954937372,0.9954498923130102,0.9661459048351226,0.9961499263956517
0.003943130812279248,0.996184423941078,0.9712630998345284,0.9969992073377874
0.0043177766143968,0.9966198250418783,0.9755745931409243,0.9961499263956517
0.0038706931992523357,0.9954033608976575,0.9650089053294972,0.9969992073377874
0.00401545942150863,0.995223882581297,0.9637100084840855,0.9968576605140981
0.0039715719082440565,0.9959550905368396,0.9701949323113402,0.9961499263956517
0.004017085643614077,0.996048153367545,0.9709445103611931,0.9961499263956517
0.003814152951828354,0.9953568294823048,0.965403714779555,0.9961499263956517
0.003940813513571421,0.9945159403334308,0.9587488420249578,0.9961499263956517
0.0037143145610285242,0.9948350128958494,0.9612631808993062,0.9961499263956517
0.0038979698199026252,0.9958719987237098,0.9695266435223453,0.9961499263956517
0.00367574588273523,0.9953302401021032,0.9651918698740982,0.9961499263956517
0.0038861896622204638,0.9966696801297562,0.9763504135901848,0.9957535952893217
0.003813078673738346,0.9957290808051265,0.9690505718616508,0.9954138829124675
0.0037786985225050427,0.995549602488766,0.9669423758621637,0.9961499263956517
0.003867817463589225,0.9934556887978941,0.9479225418311713,0.9991507190578643
0.0038672273799082698,0.9946488872344386,0.9597948829851072,0.9961499263956517
0.003775102692987795,0.9950909356802893,0.9626561688400448,0.9968576605140981
0.0035184217775791433,0.9960082692972427,0.9706231208451714,0.9961499263956517
0.0037783789757772214,0.9956925204073493,0.9680862770991526,0.9961499263956517
0.003796161494028638,0.9968591294636922,0.9775259049365225,0.9961499263956517
0.003610787420792414,0.9950842883352389,0.9632367030741015,0.9961499263956517
0.0036548356080935004,0.9944860272807041,0.9585137969545913,0.9961499263956517
