Test_loss,Acceracy,Preciion,Recall
0.03679429629358007,0.9552014278429373,0.7360943083026193,0.8996286362698577
0.030907166646187156,0.9380272455744154,0.6417896418836356,0.9391376108933361
0.023163310904777367,0.9756902455015662,0.9443210659898477,0.8187882539027577
0.023307583176574553,0.9754207037225905,0.9442985597199013,0.8161061825183963
0.022958143190905198,0.9750309608800175,0.9358406212008314,0.8205419159617633
0.022653395023629248,0.9761419101041743,0.954640839386602,0.8134241111340348
0.022615988595495462,0.975661105849785,0.9449034718360213,0.8179286156385394
0.022367869209453297,0.976072703431194,0.9525226130653266,0.8147307612956468
0.022466109204979146,0.975857798499308,0.948147852466869,0.8167595075992022
0.023025357621824394,0.9760763458876667,0.9532898445679311,0.8140430506842721
0.02223831307181778,0.9761309827347563,0.954012333239289,0.8139055085619971
0.022451879947554213,0.9760034967582137,0.9527413251751067,0.8138367375008596
0.0222862489117324,0.9757412398921833,0.9466889792015301,0.8170002063131834
0.02264958322209168,0.975621038828586,0.9479412588531871,0.8145932191733718
0.023230013250810467,0.9747942012092955,0.9336307427408624,0.8203699883089196
0.022287141768295746,0.9762001894077366,0.9538647342995169,0.8147307612956468
0.022237707545646117,0.9762329715159904,0.9553106455128981,0.8136991953785847
0.023733136202936295,0.9764369490784585,0.969246731687072,0.8030396809022763
0.022664160119875307,0.9757558097180739,0.9462352753900032,0.817584760332852
0.02182875811979405,0.9762511837983536,0.9560928276865853,0.8131490268894849
0.022228973249648332,0.9747395643622059,0.9294551095598216,0.8240836256103432
0.022224599491331296,0.976072703431194,0.9525226130653266,0.8147307612956468
0.022855949099878974,0.975661105849785,0.9490777866880513,0.8139055085619971
0.021961494651174387,0.9759306476287608,0.9505974817547518,0.8151433876624716
0.022108157786915397,0.9756975304145116,0.9480207916833266,0.8152809297847465
0.02199852783537305,0.9758760107816712,0.9508933949006224,0.814318134928822
0.02261604907939424,0.9750928826400524,0.9369107479572596,0.8200949040643697
0.022189602770328443,0.9758213739345815,0.9458128078817734,0.8186507117804828
0.022217868068049332,0.9755445472426605,0.9431764146457442,0.8184443985970703
0.021762036825318017,0.976134625191229,0.9522280208751506,0.8156247850904339
0.022142457818463298,0.9754134188096453,0.945392899880335,0.814971460009628
0.021886306994571593,0.9755955416332774,0.9460698341836735,0.816140568048965
0.022007151354124895,0.9756866030450936,0.9479787276580431,0.8152121587236091
0.02204097421913199,0.975733954979238,0.9494066709429121,0.814318134928822
0.02185751113833855,0.9760799883441393,0.952453679514489,0.8148683034179217
0.02166743234139479,0.9759342900852335,0.9509611140093904,0.814833917887353
0.022465416292185788,0.9755226925038246,0.9462048048527416,0.8152809297847465
0.02188512270212717,0.9752932177460479,0.9414769352603445,0.817584760332852
0.021913061117556934,0.9756574633933125,0.9487518531874825,0.814180592806547
0.021621529935115784,0.9762766809936622,0.9539402228569129,0.8154184719070215
0.022364269287597077,0.9749836089458731,0.9394982589427033,0.8164156522935149
0.022857289372914237,0.9749726815764551,0.9369319746626273,0.8188570249638952
0.022022410474795227,0.9756829605886209,0.9464413804096596,0.816656351007496
0.021962628704235005,0.9763895971443142,0.9584922502637345,0.8122893886252665
0.021644319212609845,0.9765025132949662,0.9579505443360719,0.8139055085619971
0.021665536212015772,0.976462446273767,0.9588235294117647,0.8127020149920914
0.021494266278590052,0.9762074743206819,0.9543805916015152,0.814318134928822
0.021649390643578955,0.9759925693887957,0.9514995784317661,0.8149026889484905
0.02173315983290498,0.9759743571064325,0.9506934979555841,0.815487242968159
0.02225932864632341,0.9758505135863627,0.949147795470913,0.8157279416821401
0.02206294494465207,0.9753405696801923,0.9419267944858184,0.8176191458634207
0.02150253911275892,0.9761273402782836,0.9522968197879859,0.815487242968159
0.021662232999193898,0.9761965469512639,0.9522606009547879,0.8162093391101025
0.021415119365119608,0.9763203904713339,0.9566061390382982,0.8133553400728973
0.021717337452925374,0.9759561448240693,0.9496379855194208,0.8163124957018086
0.02172256774664978,0.9757958767392729,0.9481842515281051,0.8161061825183963
0.021530584533811636,0.9761783346689007,0.9539998388785951,0.8143869059899594
0.021375134951828537,0.9766190719020907,0.9590439538181081,0.8140430506842721
0.02154683550368342,0.976134625191229,0.9532104924364339,0.814696375765078
0.021508127587082225,0.9764333066219859,0.9564760981912145,0.8145932191733718
0.021563423961755084,0.9761382676477016,0.9524115497369584,0.815487242968159
0.022086353471331678,0.9757558097180739,0.9462707951922311,0.8175503748022832
0.02171405058991392,0.9764806585561302,0.9572000161661884,0.8143869059899594
0.02252459521830739,0.9735521235521235,0.910957098195789,0.8316140568048965
0.021863360925323528,0.9759306476287608,0.9512488956710304,0.8145244481122343
0.021687323384042733,0.9760399213229402,0.952614641995173,0.814318134928822
0.021918572580225372,0.9756902455015662,0.9484829076935394,0.8147651468262155
0.02200649135139732,0.9757922342828004,0.9487918066890703,0.815487242968159
0.022465200242922947,0.9753478545931377,0.9410578747628083,0.8185475551887765
0.021750921212427176,0.9760544911488308,0.9519678714859438,0.8150746166013342
0.0216995263450796,0.9758177314781088,0.9494172774240057,0.8151433876624716
0.02192882160107729,0.9762038318642092,0.9551491663638932,0.8135616532563097
0.021773111361089833,0.975333284767247,0.9429047883744938,0.8165875799463586
0.021706708073443225,0.9758541560428353,0.948288943018009,0.8165875799463586
0.026020342737641235,0.9713739345814818,0.8810370210779561,0.8436833780345231
0.021960353296359852,0.9758068041086909,0.9524923374737861,0.8121174609724228
0.02189091181158195,0.9753697093319735,0.9423305588585018,0.8175159892717144
0.022871793992768896,0.9754534858308443,0.9486726374553195,0.812220617564129
0.022073625831553728,0.9756647483062577,0.9475366604067607,0.8154184719070215
0.022188648093321415,0.9752604356377941,0.9414560722490691,0.8172752905577333
0.02180883275175499,0.97584687112989,0.949685534591195,0.8151777731930404
0.021546988602910155,0.9759670721934873,0.9536723163841808,0.8125988584003851
0.0217643612082126,0.9759087928899249,0.9510197526898988,0.8145244481122343
0.021465108568524252,0.9761929044947912,0.955401147289327,0.8132177979506223
