Train_Loss,Test_loss,Acceracy,Preciion,Recall
0.0037779720174772333,0.0030477599179478906,0.9949964637883801,0.9735899251249704,1.0
0.003994181159754849,0.002489737347544481,0.9954842171152642,0.976102901636876,1.0
0.003892071566951927,0.0030635541886052426,0.9945737442384138,0.971422455314139,1.0
0.0033606465226538214,0.002795334056803161,0.9937648866379976,0.9673018715095707,1.0
0.0036465986765480403,0.003378611203006585,0.9937730158601124,0.967343110504775,1.0
0.003223615062618462,0.0022930782583838057,0.9961386194955004,0.9794949276926398,1.0
0.0036256970264574714,0.0037094587999915046,0.9942851568533407,0.9699482751250375,1.0
0.002993161792276494,0.0023185626565221658,0.9962402347719347,0.9800237555339596,1.0
0.003058161712022931,0.002913289220353666,0.9949192361782901,0.9731932232468368,1.0
0.0032615948504202867,0.002579529985814588,0.9951021436758717,0.9741333047118171,1.0
0.0030759139441111725,0.002682811080812826,0.9959800996642632,0.9786710949125493,1.0
0.0034516071365214883,0.0026014792781764605,0.9958784843878289,0.9781437254817433,1.0
0.0036543562067215263,0.002793963762827237,0.9949558176778064,0.9733810943566205,1.0
0.003144818749756918,0.002226716370108382,0.9962971393267378,0.9803201486250027,1.0
0.0033714248643289986,0.002320676136466015,0.9962564932161642,0.980108420984428,1.0
0.0029459865731145587,0.0035936553243421563,0.9939477941355792,0.9682306001834902,1.0
0.003112124992164484,0.00291882430659219,0.9951915651191338,0.9745935614114211,1.0
0.0029763430387642334,0.0027936015251301192,0.9945859380715859,0.9714848432950848,1.0
0.0027129787271821574,0.00231351566521577,0.9955655093364116,0.9765229928342407,1.0
0.003007958491185231,0.0030071668045396414,0.9942485753538244,0.9697617266802009,1.0
0.0031042861809172403,0.003468988129037219,0.993768951249055,0.9673424143591055,0.9999779638607316
0.0031906884335746455,0.00247256032297931,0.9959028720541732,0.9782702423040441,1.0
0.002741634236247462,0.0031313343099282063,0.9947281994585938,0.9722132956273968,1.0
0.0026729467874559176,0.0033439921847699832,0.9941428954663328,0.9692232118066679,1.0
0.0025424975763183155,0.0021160916993782546,0.9965084991017209,0.9814226086204286,1.0
0.002763091860199763,0.0034510687034101767,0.9943501906302586,0.9702800940774,1.0
0.0028327148481600618,0.0020251322863380967,0.9966588897108436,0.9822085623998961,1.0
0.0023156492667996127,0.0030883723863613945,0.9955167340037232,0.9762708947357098,1.0
0.002488864915108674,0.0027120938882338424,0.9954638940599774,0.9759979353062629,1.0
0.002246881250809695,0.0016288596605954807,0.9972726459805061,0.9854291980630171,1.0
0.002010210556389731,0.00133325317100874,0.9977075593636445,0.9877241859655232,1.0
0.0022822410345127407,0.0019614903336817708,0.9963499792704836,0.9805955313539911,1.0
0.0026419726614091946,0.003169602279455527,0.9947932332355117,0.9725466663809177,1.0
0.002266493190244156,0.002468143588030216,0.9959191304984026,0.9783546050362194,1.0
0.0024703100099057857,0.0025640486809788855,0.9958012567777389,0.9777433046775688,1.0
0.0022231614899231185,0.0024071692719432273,0.9961345548844431,0.9794737864496773,1.0
0.002007689753850822,0.0025047253696781507,0.9960004227195499,0.9787766370459839,1.0
0.0018176631048429823,0.001662376101648988,0.9973295505353093,0.9857288702565328,1.0
0.0021493144731565346,0.0016949139336732818,0.997171030704072,0.9848945220939318,1.0
0.00185197540955934,0.003509224323837164,0.9950818206205848,0.9740287615368105,1.0
0.001771034449068663,0.0029658475810841385,0.9956508661686163,0.9769644779332616,1.0
0.0020102980719301352,0.0024781291441831853,0.9961914594392463,0.9797698469244553,1.0
0.0018306445688774278,0.0011205919346987988,0.9981790542462992,0.9902243170114341,1.0
0.0016740676013848445,0.0008933462322117218,0.9986790014063555,0.9928891806148124,1.0
0.0018172304598868194,0.002275849342937969,0.9958053213887963,0.9777643712832889,1.0
0.0018240760232272025,0.0013203539804574878,0.9969637355401462,0.983805580245843,1.0
0.0015869146490929,0.002213678452565849,0.9962239763277052,0.9799391047096677,1.0
0.0017109128204486166,0.0012248433606085504,0.9979717590823735,0.9891235641578936,1.0
0.0015166827280856004,0.0013708658953752698,0.997171030704072,0.9848945220939318,1.0
0.001763225394253303,0.0015252441861715246,0.9977766577516197,0.9880897946741568,1.0
0.0016017672284215224,0.002236282491073022,0.9960248103858942,0.9789033176582251,1.0
0.001556512157809006,0.0025801428943123027,0.9961304902733857,0.9794526461193128,1.0
0.0016292488559390352,0.0015604321400193536,0.9971750953151293,0.9849158979924036,1.0
0.0014566225589494155,0.001073107585452817,0.9983457032996512,0.9911110140432874,1.0
0.0013776803996006493,0.002257605692417807,0.9968539910415972,0.9832300558998137,1.0
0.001480992405039225,0.0014643016335382224,0.9979270483607423,0.9888864676400088,1.0
0.0015679689690348043,0.0015245055005410298,0.9971832245372441,0.9849586525730906,1.0
0.001451383387871569,0.0011362898331875233,0.9982562818563891,0.9906350280512563,1.0
0.001148865593744891,0.001216236572906079,0.9984107370765691,0.9914574730724695,1.0
0.001675334436414622,0.0013217773340754018,0.9978173038621935,0.988304985081778,1.0
0.0017411088640125983,0.0013954074732707036,0.9975490395324071,0.9868864580388405,1.0
0.001549546269015991,0.0010859422731664382,0.9983294448554217,0.9910244371164639,1.0
0.0014980860796380772,0.0010219470532198708,0.9972807752026208,0.9854719972203523,1.0
0.001458404925412781,0.0013909268889134789,0.9972035475925308,0.9850655552661284,1.0
0.0015736966500013035,0.0007290197089181069,0.9986464845178965,0.992715420121191,1.0
0.001228143057077042,0.0011477191832454992,0.9974189719785713,0.9862001521243073,1.0
0.0011313624311151216,0.0008135177640845844,0.9984269955207986,0.9915441256800752,1.0
0.001435917484694593,0.001287310701336537,0.9975978148650956,0.9871440690870331,1.0
0.001537434452776714,0.0008251358737531215,0.9982847341337907,0.9907864285402385,1.0
0.0011605095633370054,0.0010961247715567878,0.9984229309097412,0.9915224611081979,1.0
0.00122712458105525,0.0015690110624685379,0.9974596180891451,0.9864145201608521,1.0
0.0012353208071051215,0.000963493057533924,0.9985489338525196,0.9921945033561449,1.0
0.0016337918438979874,0.0010805427135831755,0.998187183468414,0.9902675337144853,1.0
0.002077641356299864,0.0008614704387218808,0.997955500638144,0.9890373340888783,1.0
0.0018024667309405882,0.0011666022519178417,0.9980083405818897,0.9893176367996512,1.0
0.0015340874243390448,0.0013244898279329695,0.9979595652492013,0.9890588901965912,1.0
0.0014571966699440963,0.0011762024155298908,0.9982440880232171,0.9905701562909281,1.0
0.0015851299017646983,0.000810297710965339,0.9988578442928796,0.9938459516874356,1.0
0.0014386383451866485,0.0013125370559676716,0.9978579499727671,0.9885202692399851,1.0
0.0013642903789566065,0.00136227239908294,0.9981953126905286,0.9903107541899442,1.0
0.001241952255472175,0.000581265956579955,0.998983847235658,0.9945211483673022,1.0
0.0013532146219845994,0.001992913633112039,0.996630437433442,0.9820597719059058,1.0
0.0015191569557334462,0.0008383566836891987,0.998906619625568,0.9941072093583649,1.0
0.001137682566134442,0.0009632402686414329,0.9982562818563891,0.9906350280512563,1.0
0.0020783787441905587,0.0016406266374512295,0.9970490923723508,0.9842536763111092,1.0
0.0015966222213059415,0.0012198015809402325,0.9982278295789876,0.9904836738257378,1.0
0.0015939490807068068,0.000870901493083996,0.998475770853487,0.9918041744071686,1.0
0.0012440322919220696,0.0010714457924829426,0.9982522172453318,0.990613403187077,1.0
0.0013538768762373365,0.0007080792198545775,0.9986911952395275,0.9929543564833049,1.0
0.001258937527355946,0.0014673121090724333,0.997955500638144,0.9890373340888783,1.0
0.0014150834546308034,0.00110319127420856,0.9981587311910123,0.9901162917548492,1.0
0.0013417364071834268,0.0013061122059419479,0.9978498207506523,0.9884772049053563,1.0
0.0018708702780505908,0.0004716846610972425,0.9992236592880427,0.9958087380132101,1.0
0.0011989353319378487,0.0007437923800595551,0.9985936445741507,0.99243318899532,1.0
0.0009975870991443766,0.0006663544103685126,0.9987806166827896,0.9934325744308231,1.0
0.0016460399067260109,0.002080548781647546,0.9967564403762204,0.9827190437004635,1.0
0.001688346286090174,0.0007981335220817224,0.998585515352036,0.9923897830650805,1.0
0.0012469602026560875,0.0006673139931050779,0.9985042231308886,0.9919559324997814,1.0
0.001178208948793846,0.00045859467870589774,0.9990895271231496,0.9950881501622665,1.0
0.0010322734777322953,0.0015860196519709765,0.997833562306423,0.9883910874915601,1.0
0.0008717638039550885,0.0009555986823261265,0.998707453683757,0.9930412709527769,1.0
0.0016460261098421012,0.0010235284176906133,0.998353832521766,0.9911543081795348,1.0
0.0012391666054931453,0.000428326207744855,0.999337468397649,0.9964209648024943,1.0
0.0013473803080809635,0.001201724197041282,0.9980693097477502,0.9896412604950388,1.0
0.0010695955587444977,0.0006764653331386702,0.9987602936275027,0.9933238480901828,1.0
0.0022499971805986464,0.0025173353804590686,0.9955289278368953,0.9763339070567987,1.0
0.0017513194400765185,0.0010528693801461486,0.9976669132530708,0.9875092483788136,1.0
0.001391887073680534,0.0015607470801842283,0.9976140733093251,0.9872299693258207,1.0
0.0010783126208428128,0.001592160533546121,0.9975734271987513,0.9870152467538117,1.0
0.0011606300436947743,0.0009692131256845945,0.9987277767390439,0.9931499354386887,1.0
