x y z track_id event_id
96.33445 -105.204605 -25.820116 0 0
110.31642 -120.37093 -31.13514 0 0
124.748924 -135.09773 -36.74509 0 0
139.26633 -149.77747 -42.052227 0 0
153.99182 -164.26941 -47.433636 0 0
168.84656 -178.6501 -52.83909 0 0
184.16843 -192.55653 -58.251633 0 0
199.58582 -206.37527 -63.829132 0 0
215.23337 -219.95798 -69.35194 0 0
231.14053 -233.26912 -74.59818 0 0
247.28954 -246.32182 -80.10026 0 0
263.86426 -258.93036 -85.57982 0 0
280.5165 -271.43442 -90.79527 0 0
297.0186 -284.04004 -96.33773 0 0
314.09232 -296.04663 -101.89605 0 0
331.51706 -307.6677 -107.117874 0 0
348.7509 -319.39877 -112.70036 0 0
366.68973 -330.4103 -118.36136 0 0
384.46994 -341.4833 -123.73291 0 0
402.49387 -352.2455 -129.3005 0 0
420.86163 -362.60648 -134.74481 0 0
439.49042 -372.63623 -140.28137 0 0
458.03894 -382.61642 -145.80922 0 0
477.03668 -392.09512 -151.4307 0 0
496.10226 -401.38492 -156.7561 0 0
515.38196 -410.35876 -162.56529 0 0
534.7903 -419.07864 -168.11247 0 0
554.47656 -427.42136 -173.76448 0 0
574.2708 -435.5135 -179.20775 0 0
594.38477 -443.18832 -184.80508 0 0
614.5078 -450.67294 -190.44057 0 0
634.89905 -457.76834 -196.16394 0 0
655.2538 -464.68796 -201.70068 0 0
676.19617 -470.98312 -207.44075 0 0
697.01227 -477.1519 -213.08496 0 0
30.74282 144.57127 -5.677007 1 0
35.241924 164.68791 -8.148926 1 0
40.027138 184.60843 -10.781233 1 0
45.0358 204.62024 -13.033957 1 0
50.275436 224.6796 -15.447125 1 0
55.848446 244.32819 -17.897488 1 0
61.60217 264.238 -20.314026 1 0
67.59302 284.1489 -22.85698 1 0
73.899704 303.72903 -25.288376 1 0
80.421425 323.39682 -27.64149 1 0
87.2219 342.88788 -30.199844 1 0
94.228355 362.48517 -32.817684 1 0
101.56043 381.72324 -35.102245 1 0
109.02598 401.32352 -37.70681 1 0
116.83484 420.4987 -40.134933 1 0
124.92336 439.49115 -42.598946 1 0
133.1256 458.87503 -44.95476 1 0
141.77852 477.48065 -47.639526 1 0
150.49657 496.6196 -49.99856 1 0
159.56827 515.3174 -52.614605 1 0
168.83928 534.0799 -54.944588 1 0
178.45279 552.45 -57.532497 1 0
188.2375 570.96173 -60.11871 1 0
198.235 589.4731 -62.44323 1 0
208.45506 607.9457 -64.91539 1 0
219.12271 625.7288 -67.485374 1 0
229.86539 643.89624 -70.03093 1 0
240.90372 661.8097 -72.803856 1 0
252.1551 679.6958 -75.0863 1 0
263.65924 697.44086 -77.82874 1 0
275.44196 714.97516 -79.83942 1 0
287.3992 732.565 -82.577065 1 0
299.62024 749.9733 -85.38248 1 0
312.1591 767.06635 -87.77877 1 0
324.913 784.0982 -90.219604 1 0
-14.587779 142.86789 -216.35861 2 1
-20.21647 162.77495 -212.74268 2 1
-26.225883 182.52568 -208.90776 2 1
-32.613525 202.1468 -205.18944 2 1
-39.369057 221.694 -201.3374 2 1
-46.51645 241.0249 -197.69957 2 1
-53.984516 260.49496 -193.78542 2 1
-61.89876 279.47873 -190.1244 2 1
-70.11479 298.64536 -186.6311 2 1
-78.720085 317.58264 -182.6338 2 1
-87.74625 336.175 -178.80891 2 1
-97.04131 354.99783 -174.9756 2 1
-106.70616 373.6401 -171.25185 2 1
-116.84172 391.7586 -167.59238 2 1
-127.24091 410.05527 -163.81046 2 1
-138.102 427.86832 -159.89577 2 1
-149.25444 445.73294 -156.03801 2 1
-160.72453 463.54102 -152.2606 2 1
-172.65077 480.88586 -148.42165 2 1
