x y z track_id event_id
-82.66256 -117.478355 131.2355 0 0
-93.31521 -135.08981 169.40733 0 0
-104.00421 -152.72697 207.52322 0 0
-114.84604 -170.21935 245.77164 0 0
-125.86269 -187.53111 284.0783 0 0
-136.85231 -204.96252 322.4998 0 0
-147.87253 -222.42877 360.81586 0 0
-159.09297 -239.6741 399.06177 0 0
-170.34404 -256.9528 437.3735 0 0
-181.76605 -274.05264 475.75104 0 0
-193.20537 -291.20477 513.66595 0 0
-204.77397 -308.23965 552.0927 0 0
-216.40681 -325.2547 590.34985 0 0
-228.10796 -342.24295 628.67725 0 0
-239.85078 -359.24338 667.1171 0 0
-251.80078 -376.0076 705.331 0 0
-263.77972 -392.80176 743.84576 0 0
-275.9404 -409.39767 782.10925 0 0
-287.97656 -426.24902 820.3748 0 0
-300.26147 -442.80173 858.8288 0 0
-312.71405 -459.17667 897.1386 0 0
-325.1105 -475.7021 935.3138 0 0
-337.53983 -492.24512 973.8419 0 0
-350.2413 -508.4567 1012.27203 0 0
-362.77573 -524.9747 1050.4841 0 0
-375.55942 -541.19415 1088.9194 0 0
-388.5368 -557.19714 1127.2928 0 0
-401.51166 -573.2652 1165.8656 0 0
-414.52258 -589.34106 1204.0289 0 0
-427.6173 -605.35565 1242.4882 0 0
-440.9259 -621.12494 1280.8407 0 0
-454.1817 -637.02484 1319.2953 0 0
-467.52512 -652.8559 1357.7433 0 0
-481.1022 -668.41455 1396.2695 0 0
-494.53857 -684.221 1434.7244 0 0
-6.85667 124.51463 -359.38077 1 1
-5.859399 144.98874 -393.469 1 1
-5.0843577 165.71196 -427.69547 1 1
-4.547032 186.28403 -461.90475 1 1
-4.238761 206.99437 -496.16873 1 1
-4.16602 227.55782 -530.5914 1 1
-4.324398 248.19542 -564.74896 1 1
-4.716973 268.75507 -599.0349 1 1
-5.3386807 289.53473 -633.3238 1 1
-6.201674 309.8947 -667.8044 1 1
-7.2882376 330.7557 -701.8861 1 1
-8.616034 351.26846 -736.3463 1 1
-10.170075 372.0864 -770.6808 1 1
-11.965932 392.61322 -805.01715 1 1
