Loss,Acceracy,Preciion,Recall
0.04021460792049766,0.980707576786561,0.8797422820508721,0.9998909745062053
0.016523455939521748,0.9809523199343935,0.8810143199045873,1.0
0.01231694803764445,0.9909816634845786,0.9404110525955817,0.9993821888684971
0.006532765853958803,0.994358093822478,0.9679039243297819,0.9929224283611651
0.005388749148426411,0.9960546379467203,0.9761368592510836,0.9963839877891447
0.004877502416576525,0.9962263425635243,0.9763855164500894,0.9973652172332964
0.00438678987462481,0.9966427903281608,0.979712474328065,0.9968382606799556
0.004265504820110177,0.9972027523993798,0.982771428315717,0.9976559518834154
0.003939219379982595,0.9973360156840635,0.9843639266907682,0.9969472861737503
0.0038938687621911023,0.9969951692059302,0.9802412775405027,0.9988279759417077
0.0036300631692470883,0.9964826181109929,0.9773428812880843,0.9982010793523886
0.004084075135532268,0.9979677349085737,0.9867542537152703,0.9990005996402159
0.003371178788594469,0.9971476531566741,0.9807932375075793,0.9993458470372322
0.0035257145315180033,0.9957458259120207,0.9720517220030779,0.9985463267494049
0.003649278885277454,0.9980638382388745,0.9878744842835698,0.9985281558337724
0.003444646219556619,0.9980279596622288,0.9869432953148416,0.9992368215434376
0.003463624886395077,0.9986699299086378,0.9906574020737328,1.0
0.0032730207423134873,0.9986084237772453,0.9902472379170115,0.9999818290843676
0.003151164848386543,0.9985879217334478,0.9900870754173863,1.0
0.002891449861438429,0.9988019118155841,0.9919134550371873,0.9996547526029836
0.003181765542664964,0.9980330851731782,0.9871885801499304,0.9990187705558483
0.00311337437790436,0.9984649094706629,0.9892328156456716,1.0
0.0029791671108042855,0.9987878166604733,0.9917619064787108,0.999709265349881
0.002919899295614284,0.9989390192334798,0.9927289129454218,0.9998001199280432
0.002882968363347962,0.9984559398265015,0.9891705835302999,1.0
0.00283700995109809,0.9987750028831,0.9913890940534309,1.0
0.0028900107197426094,0.9986712112863751,0.9907900067521944,0.999872803590573
0.00268245239463535,0.9989633654104894,0.9930770549954419,0.9996184107717188
0.0027068836989928968,0.999085096295537,0.9935547932839863,1.0
0.00276297019879816,0.998618674799144,0.9903008709422011,1.0
0.0027343378746445524,0.9990351225637806,0.993490135885513,0.999709265349881
0.0026469064146554698,0.9985968913776092,0.990785195060216,0.9993458470372322
0.0029010455548060627,0.9988454786586538,0.9918804689682518,1.0
0.0026008747377740554,0.9989159544342077,0.9923723312175419,1.0
0.0026467359490145877,0.9990005253648723,0.9929632102195839,1.0
0.002671147069585069,0.9987493753283531,0.9912105329514959,1.0
0.00249491901780857,0.9988621365692393,0.9922628816707847,0.9997274362655134
0.0025448835930157137,0.998700682974334,0.9908714440043213,1.0
0.0026547430040747195,0.9989441447444292,0.9925692127333393,1.0
0.002495723501909067,0.9988544483028152,0.9920494699646644,0.9998909745062053
0.002368777575258199,0.9985815148447611,0.99004254630171,1.0
0.002492183117823775,0.9991363514050307,0.9939136716633556,1.0
0.0025432846907122958,0.9984930997808844,0.9898864474797099,0.9995275561935566
0.002439252826765629,0.9985533245345395,0.9898995350008545,0.9999454872531027
0.002203949905352991,0.9988185697261696,0.9916927956175442,1.0
0.002434969022521857,0.9983790571622608,0.9891295552018989,0.9994912143622917
0.00246460621994629,0.9987070898630207,0.9909160477155076,1.0
0.002567420366477953,0.9988890455017234,0.9921844717081482,1.0
0.0024592458930887263,0.9987916607936854,0.9915051932726175,1.0
0.0023829839805330267,0.9991350700272933,0.9941010144809705,0.9998001199280432
0.002315978861261101,0.9992452685127049,0.9946771496995165,1.0
0.0023839179918130476,0.9990915031842237,0.9935996389076958,1.0
0.002350763243635551,0.999003088120347,0.9929811266284148,1.0
0.002443299422905381,0.9988134442152202,0.9916570563644227,1.0
