x y z track_id event_id time_left time_right
145.92586 -16.131796 -142.95477 0 14 0.5835277777777778 0.9720277777777778
166.46268 -18.581898 -163.90372 0 14 0.5835277777777778 0.9720277777777778
186.86201 -20.922176 -184.82635 0 14 0.5835277777777778 0.9720277777777778
207.40623 -23.120998 -205.5847 0 14 0.5835277777777778 0.9720277777777778
227.93344 -25.196365 -226.55801 0 14 0.5835277777777778 0.9720277777777778
248.26257 -27.167856 -247.38983 0 14 0.5835277777777778 0.9720277777777778
268.92426 -28.97717 -268.3222 0 14 0.5835277777777778 0.9720277777777778
289.47357 -30.672869 -289.29483 0 14 0.5835277777777778 0.9720277777777778
310.0115 -32.24363 -310.25168 0 14 0.5835277777777778 0.9720277777777778
330.6412 -33.678642 -331.1603 0 14 0.5835277777777778 0.9720277777777778
351.03943 -35.010483 -351.92163 0 14 0.5835277777777778 0.9720277777777778
371.94354 -36.165543 -372.95926 0 14 0.5835277777777778 0.9720277777777778
392.2904 -37.248123 -393.98407 0 14 0.5835277777777778 0.9720277777777778
413.16415 -38.153687 -414.84744 0 14 0.5835277777777778 0.9720277777777778
433.42145 -38.98877 -435.65042 0 14 0.5835277777777778 0.9720277777777778
454.23386 -39.6461 -456.6796 0 14 0.5835277777777778 0.9720277777777778
474.92648 -40.186947 -477.54422 0 14 0.5835277777777778 0.9720277777777778
495.37894 -40.62002 -498.64026 0 14 0.5835277777777778 0.9720277777777778
516.20013 -40.894905 -519.4872 0 14 0.5835277777777778 0.9720277777777778
536.7789 -41.06118 -540.50964 0 14 0.5835277777777778 0.9720277777777778
557.48444 -41.089413 -561.4016 0 14 0.5835277777777778 0.9720277777777778
578.105 -40.995495 -582.37616 0 14 0.5835277777777778 0.9720277777777778
598.8902 -40.761528 -603.3751 0 14 0.5835277777777778 0.9720277777777778
619.3513 -40.42062 -624.3144 0 14 0.5835277777777778 0.9720277777777778
640.2122 -39.924667 -645.23517 0 14 0.5835277777777778 0.9720277777777778
660.806 -39.316624 -666.23865 0 14 0.5835277777777778 0.9720277777777778
681.49133 -38.57372 -687.4553 0 14 0.5835277777777778 0.9720277777777778
702.1848 -37.701077 -708.356 0 14 0.5835277777777778 0.9720277777777778
722.8303 -36.701466 -729.35596 0 14 0.5835277777777778 0.9720277777777778
743.39667 -35.575817 -750.3329 0 14 0.5835277777777778 0.9720277777777778
764.16895 -34.3105 -771.2806 0 14 0.5835277777777778 0.9720277777777778
784.78174 -32.922543 -792.4659 0 14 0.5835277777777778 0.9720277777777778
805.47797 -31.400932 -813.35956 0 14 0.5835277777777778 0.9720277777777778
826.17694 -29.749208 -834.491 0 14 0.5835277777777778 0.9720277777777778
12.311369 145.11293 275.5012 1 12 0.4724166666666666 0.8609166666666667
14.985288 165.49762 292.33276 1 12 0.4724166666666666 0.8609166666666667
17.548185 186.01868 309.1293 1 12 0.4724166666666666 0.8609166666666667
20.03144 206.34059 325.79538 1 12 0.4724166666666666 0.8609166666666667
22.378607 227.04845 342.7462 1 12 0.4724166666666666 0.8609166666666667
24.669071 247.3309 359.2511 1 12 0.4724166666666666 0.8609166666666667
26.839417 267.83066 376.30945 1 12 0.4724166666666666 0.8609166666666667
28.878347 288.65662 393.1223 1 12 0.4724166666666666 0.8609166666666667
30.865093 309.0179 409.75864 1 12 0.4724166666666666 0.8609166666666667
32.735546 329.55344 426.45135 1 12 0.4724166666666666 0.8609166666666667
34.50217 350.13855 443.38638 1 12 0.4724166666666666 0.8609166666666667
36.18467 370.5717 460.26773 1 12 0.4724166666666666 0.8609166666666667
37.773254 390.9479 477.00726 1 12 0.4724166666666666 0.8609166666666667
39.246204 411.49088 493.76843 1 12 0.4724166666666666 0.8609166666666667
40.61736 432.0585 510.5941 1 12 0.4724166666666666 0.8609166666666667
41.886303 452.655 527.3877 1 12 0.4724166666666666 0.8609166666666667
43.052452 473.28668 544.3027 1 12 0.4724166666666666 0.8609166666666667
45.084106 514.56946 577.8865 1 12 0.4724166666666666 0.8609166666666667
45.957806 535.123 594.6106 1 12 0.4724166666666666 0.8609166666666667
46.738163 555.5942 611.6391 1 12 0.4724166666666666 0.8609166666666667
47.381832 576.50287 628.1467 1 12 0.4724166666666666 0.8609166666666667
47.97483 596.8075 644.85516 1 12 0.4724166666666666 0.8609166666666667
48.431282 617.5574 661.9522 1 12 0.4724166666666666 0.8609166666666667
48.796402 638.1934 678.89 1 12 0.4724166666666666 0.8609166666666667
49.066677 658.7521 695.6501 1 12 0.4724166666666666 0.8609166666666667
49.226475 679.44104 712.3881 1 12 0.4724166666666666 0.8609166666666667
49.284283 700.1493 729.3426 1 12 0.4724166666666666 0.8609166666666667
49.232544 720.9877 746.1675 1 12 0.4724166666666666 0.8609166666666667
49.09685 741.5803 762.82996 1 12 0.4724166666666666 0.8609166666666667
48.860413 762.1633 779.8819 1 12 0.4724166666666666 0.8609166666666667
48.504364 783.03827 796.6488 1 12 0.4724166666666666 0.8609166666666667
48.064873 803.6303 813.6162 1 12 0.4724166666666666 0.8609166666666667
47.5302 824.10956 830.37 1 12 0.4724166666666666 0.8609166666666667
46.876793 844.8853 847.223 1 12 0.4724166666666666 0.8609166666666667
-102.684784 109.33872 -161.4279 2 12 0.4724166666666666 0.8609166666666667
-116.23964 124.856026 -209.95879 2 12 0.4724166666666666 0.8609166666666667
-129.63332 140.52563 -258.2875 2 12 0.4724166666666666 0.8609166666666667
-143.08412 156.10875 -306.38156 2 12 0.4724166666666666 0.8609166666666667
-156.23674 171.9898 -355.1368 2 12 0.4724166666666666 0.8609166666666667
-169.51546 187.7013 -403.4008 2 12 0.4724166666666666 0.8609166666666667
-195.14809 220.05025 -500.11002 2 12 0.4724166666666666 0.8609166666666667
-207.95807 236.17612 -548.48145 2 12 0.4724166666666666 0.8609166666666667
-220.40312 252.67607 -596.98065 2 12 0.4724166666666666 0.8609166666666667
-232.83057 269.15384 -645.35645 2 12 0.4724166666666666 0.8609166666666667
-257.44278 302.24634 -742.3716 2 12 0.4724166666666666 0.8609166666666667
-269.39435 319.13098 -790.69025 2 12 0.4724166666666666 0.8609166666666667
-281.42377 335.8677 -839.17175 2 12 0.4724166666666666 0.8609166666666667
-293.1135 352.95148 -887.78754 2 12 0.4724166666666666 0.8609166666666667
-316.28543 387.18408 -984.90326 2 12 0.4724166666666666 0.8609166666666667
-327.60785 404.5228 -1033.5571 2 12 0.4724166666666666 0.8609166666666667
-338.55768 422.25427 -1082.1952 2 12 0.4724166666666666 0.8609166666666667
-349.81967 439.5243 -1130.7905 2 12 0.4724166666666666 0.8609166666666667
-360.88544 456.96063 -1179.5569 2 12 0.4724166666666666 0.8609166666666667
-371.69553 474.63928 -1228.1935 2 12 0.4724166666666666 0.8609166666666667
-382.3847 492.38858 -1276.7585 2 12 0.4724166666666666 0.8609166666666667
-392.7576 510.45996 -1325.382 2 12 0.4724166666666666 0.8609166666666667
-403.27103 528.2587 -1374.2004 2 12 0.4724166666666666 0.8609166666666667
-413.42758 546.431 -1422.8695 2 12 0.4724166666666666 0.8609166666666667
-423.58932 564.4997 -1471.8956 2 12 0.4724166666666666 0.8609166666666667
