x y z track_id event_id time_left time_right
-117.003174 67.41656 -21.383587 0 2 0.0 0.6870625
-136.44962 73.994156 -34.825993 0 2 0.0 0.6870625
-156.05843 80.361534 -48.27729 0 2 0.0 0.6870625
-175.94151 86.471344 -61.818962 0 2 0.0 0.6870625
-195.534 92.60246 -75.392914 0 2 0.0 0.6870625
-215.16385 98.58573 -88.91886 0 2 0.0 0.6870625
-234.9835 104.35289 -102.39327 0 2 0.0 0.6870625
-254.91205 109.94395 -115.93944 0 2 0.0 0.6870625
-274.7483 115.44472 -129.37439 0 2 0.0 0.6870625
-294.4958 120.848495 -142.73883 0 2 0.0 0.6870625
-314.52795 126.001305 -156.40047 0 2 0.0 0.6870625
-334.5322 131.03165 -169.99776 0 2 0.0 0.6870625
-354.59036 135.90556 -183.53792 0 2 0.0 0.6870625
-374.6611 140.63821 -197.07455 0 2 0.0 0.6870625
-394.9416 145.15572 -210.56828 0 2 0.0 0.6870625
-415.01224 149.61241 -224.25336 0 2 0.0 0.6870625
-435.08347 153.9279 -237.46457 0 2 0.0 0.6870625
-455.41745 158.00992 -251.14554 0 2 0.0 0.6870625
-475.67526 161.97765 -264.68878 0 2 0.0 0.6870625
-496.0964 165.74825 -278.14935 0 2 0.0 0.6870625
-516.57153 169.35931 -291.75073 0 2 0.0 0.6870625
-536.7965 172.90843 -305.31784 0 2 0.0 0.6870625
-557.273 176.23131 -318.82974 0 2 0.0 0.6870625
-577.7317 179.41476 -332.5625 0 2 0.0 0.6870625
-598.2324 182.43909 -345.90225 0 2 0.0 0.6870625
-618.6907 185.32909 -359.59836 0 2 0.0 0.6870625
-639.4818 187.97266 -373.25623 0 2 0.0 0.6870625
-659.8948 190.5793 -386.8192 0 2 0.0 0.6870625
-680.467 192.98961 -400.49454 0 2 0.0 0.6870625
-701.2137 195.20084 -414.0295 0 2 0.0 0.6870625
-721.90906 197.27629 -427.56985 0 2 0.0 0.6870625
-742.74646 199.16235 -441.35297 0 2 0.0 0.6870625
-763.5352 200.91037 -454.84006 0 2 0.0 0.6870625
-784.08124 202.56877 -468.67416 0 2 0.0 0.6870625
-804.81714 204.0234 -482.25317 0 2 0.0 0.6870625
-135.70332 4.62022 -7.395009 1 0 0.0 0.4370625
-156.35324 3.0332742 3.2265627 1 0 0.0 0.4370625
-176.81432 1.3427566 13.354466 1 0 0.0 0.4370625
-197.67754 -0.4561766 23.9382 1 0 0.0 0.4370625
-218.14659 -2.361428 34.32259 1 0 0.0 0.4370625
-238.42453 -4.37905 44.66594 1 0 0.0 0.4370625
-258.97476 -6.50093 55.07943 1 0 0.0 0.4370625
-279.55576 -8.72897 65.561935 1 0 0.0 0.4370625
-299.9538 -11.070433 75.87224 1 0 0.0 0.4370625
-340.8031 -16.076145 96.95084 1 0 0.0 0.4370625
-361.43634 -18.729942 107.38319 1 0 0.0 0.4370625
-381.6307 -21.514158 117.76126 1 0 0.0 0.4370625
-402.04132 -24.394629 127.85818 1 0 0.0 0.4370625
-422.5409 -27.376604 138.66545 1 0 0.0 0.4370625
-442.81714 -30.480309 148.70134 1 0 0.0 0.4370625
-463.18835 -33.685036 159.3808 1 0 0.0 0.4370625
-483.54004 -36.99823 169.92522 1 0 0.0 0.4370625
-503.99838 -40.409782 180.1889 1 0 0.0 0.4370625
-524.2706 -43.94286 190.76013 1 0 0.0 0.4370625
-544.6016 -47.577866 201.2306 1 0 0.0 0.4370625
-564.92194 -51.320267 211.65227 1 0 0.0 0.4370625
-585.21625 -55.17139 221.79451 1 0 0.0 0.4370625
-605.4387 -59.13578 232.57094 1 0 0.0 0.4370625
-625.5954 -63.213295 242.88568 1 0 0.0 0.4370625
-646.0167 -67.36989 253.23021 1 0 0.0 0.4370625
-666.0857 -71.66911 263.70078 1 0 0.0 0.4370625
-686.4017 -76.04773 274.18948 1 0 0.0 0.4370625
-706.4533 -80.561424 284.6265 1 0 0.0 0.4370625
-726.5147 -85.18036 294.9437 1 0 0.0 0.4370625
-746.8913 -89.86741 305.44696 1 0 0.0 0.4370625
-766.869 -94.70753 315.9565 1 0 0.0 0.4370625
-786.997 -99.634674 326.4838 1 0 0.0 0.4370625
-807.11005 -104.66862 337.01566 1 0 0.0 0.4370625
-827.2 -109.810295 347.52118 1 0 0.0 0.4370625
98.83567 109.459076 -26.181381 2 0 0.0 0.4370625
113.243034 124.15543 -18.560986 2 0 0.0 0.4370625
127.33951 139.18324 -10.991255 2 0 0.0 0.4370625
141.52992 154.0979 -3.3684466 2 0 0.0 0.4370625
155.45229 169.29366 4.0851574 2 0 0.0 0.4370625
169.52586 184.31328 11.583612 2 0 0.0 0.4370625
183.2775 199.67085 19.359636 2 0 0.0 0.4370625
197.12001 214.91623 26.764421 2 0 0.0 0.4370625
210.80235 230.32205 34.39491 2 0 0.0 0.4370625
224.42548 245.77739 41.817112 2 0 0.0 0.4370625
237.8894 261.39108 49.63784 2 0 0.0 0.4370625
251.23903 277.11362 57.15749 2 0 0.0 0.4370625
264.65613 292.74338 64.64019 2 0 0.0 0.4370625
277.718 308.74728 72.36538 2 0 0.0 0.4370625
291.02402 324.4595 79.996956 2 0 0.0 0.4370625
304.02972 340.48456 87.58476 2 0 0.0 0.4370625
317.0773 356.4397 95.12827 2 0 0.0 0.4370625
329.85568 372.67365 102.90916 2 0 0.0 0.4370625
342.64316 388.8725 110.08653 2 0 0.0 0.4370625
355.2481 405.2524 117.87682 2 0 0.0 0.4370625
380.4334 437.95624 132.9254 2 0 0.0 0.4370625
392.85452 454.46002 140.69019 2 0 0.0 0.4370625
405.22043 470.9957 148.2598 2 0 0.0 0.4370625
417.532 487.5608 155.89922 2 0 0.0 0.4370625
429.5993 504.3768 163.39516 2 0 0.0 0.4370625
441.72885 521.0839 171.20213 2 0 0.0 0.4370625
453.59897 538.0601 178.73119 2 0 0.0 0.4370625
465.4671 555.00055 186.48839 2 0 0.0 0.4370625
477.10013 572.1821 193.87547 2 0 0.0 0.4370625
488.91953 589.0989 201.66042 2 0 0.0 0.4370625
500.43622 606.337 209.29398 2 0 0.0 0.4370625
511.92346 623.56683 216.65681 2 0 0.0 0.4370625
534.5925 658.2605 232.14746 2 0 0.0 0.4370625
-113.87456 85.230446 -1840.072 3 4 0.06293749999999998 0.9370625
-128.00232 100.20173 -2173.6548 3 4 0.06293749999999998 0.9370625
-85.053635 -120.338 -715.4193 4 7 0.4379375 1.0
-94.85168 -138.54175 -873.9115 4 7 0.4379375 1.0
-104.475426 -156.81818 -1032.2574 4 7 0.4379375 1.0
-114.097176 -174.89427 -1190.6128 4 7 0.4379375 1.0
-123.16392 -193.61295 -1349.0321 4 7 0.4379375 1.0
