x y z track_id event_id time_left time_right
-122.49802 -60.685978 170.75339 0 6 0.14726470588235296 0.5586176470588236
-141.4989 -68.68624 181.23099 0 6 0.14726470588235296 0.5586176470588236
-160.3994 -76.887436 191.55101 0 6 0.14726470588235296 0.5586176470588236
-179.23228 -85.272316 201.83049 0 6 0.14726470588235296 0.5586176470588236
-198.03761 -93.82077 212.13309 0 6 0.14726470588235296 0.5586176470588236
-216.73201 -102.57109 222.50742 0 6 0.14726470588235296 0.5586176470588236
-235.18996 -111.581505 232.9766 0 6 0.14726470588235296 0.5586176470588236
-253.66396 -120.73132 243.13632 0 6 0.14726470588235296 0.5586176470588236
-272.14532 -130.02315 253.39246 0 6 0.14726470588235296 0.5586176470588236
-290.57138 -139.48518 263.65613 0 6 0.14726470588235296 0.5586176470588236
-308.6615 -149.25148 274.197 0 6 0.14726470588235296 0.5586176470588236
-326.73947 -159.16566 284.26123 0 6 0.14726470588235296 0.5586176470588236
-344.85654 -169.20065 294.81302 0 6 0.14726470588235296 0.5586176470588236
-362.8885 -179.41515 305.09525 0 6 0.14726470588235296 0.5586176470588236
-380.79956 -189.82562 315.5601 0 6 0.14726470588235296 0.5586176470588236
-398.40646 -200.5233 325.8275 0 6 0.14726470588235296 0.5586176470588236
-416.09344 -211.31477 336.168 0 6 0.14726470588235296 0.5586176470588236
-433.66943 -222.29424 346.5363 0 6 0.14726470588235296 0.5586176470588236
-451.30048 -233.37471 356.96008 0 6 0.14726470588235296 0.5586176470588236
-468.6521 -244.72723 367.21378 0 6 0.14726470588235296 0.5586176470588236
-486.01666 -256.19907 377.73434 0 6 0.14726470588235296 0.5586176470588236
-503.0721 -267.95853 388.16 0 6 0.14726470588235296 0.5586176470588236
-520.13 -279.84003 398.43533 0 6 0.14726470588235296 0.5586176470588236
-537.0031 -291.94223 408.93002 0 6 0.14726470588235296 0.5586176470588236
-553.90936 -304.14542 419.3267 0 6 0.14726470588235296 0.5586176470588236
