Train_Loss,Test_loss,Acceracy,Preciion,Recall
0.00406230281916578,0.0029840841514669593,0.9957629056103398,0.9628275985024068,1.0
0.003950328487735533,0.0026011218405498464,0.9964843293553418,0.9689602583654795,1.0
0.003854898229428727,0.002228289158241144,0.9966189612514161,0.9701133939598069,1.0
0.0037320121743869093,0.0024723453097370415,0.9966342025981416,0.9702441105796222,1.0
0.0034961085492614076,0.0022826251368921174,0.9968297998811175,0.9719247727886259,1.0
0.0037640246551382006,0.0018857265182305127,0.9973327643230556,0.9762733312242962,1.0
0.003600055114548013,0.002564281229557916,0.9962480884810981,0.9669434435218549,1.0
0.0035481289086419566,0.0019733857220611147,0.9972768793850625,0.9757882374198211,1.0
0.003426505167299183,0.0022885113970551175,0.9968018574121209,0.9716843217956503,1.0
0.003430236580861674,0.0022469172238561443,0.9968729836968394,0.9722966130302689,1.0
0.0032997791502748443,0.001971505413130217,0.9972845000584252,0.9758543581867052,1.0
0.0032486409282319073,0.002173008152700883,0.9969288686348325,0.9727782406052282,1.0
0.0031925719421269606,0.00227802725470004,0.9965173522732469,0.9692428491306786,1.0
0.0030921183058308086,0.0018726886433554075,0.9975715454217534,0.9783514492753623,1.0
0.003166466070442766,0.002447003706341396,0.9963852606016268,0.9681134739059314,1.0
0.003116301016834768,0.0025595518081778816,0.9964284444173487,0.9684824030486437,1.0
0.0031538483835174703,0.0018662459316813814,0.9974775571169469,0.9775324117021518,1.0
0.003007131923832276,0.00226819501922364,0.9967104093317686,0.9708982224319648,1.0
0.0029140088286021635,0.0019130103997304104,0.9971473279378966,0.9746655537257202,1.0
0.0029003244396426453,0.0014767045634168122,0.9978636712339902,0.9809058917016688,1.0
0.0030187594598282885,0.0016687504299018959,0.9976731543999228,0.9792384406165004,1.0
0.0032208604846437083,0.0023318374074976114,0.9967612138208533,0.9713347872029497,1.0
0.0030053741257324872,0.0031254489620308355,0.9952040562304085,0.958130045240841,1.0
0.002983546292216488,0.0018072365228605728,0.9973886492610488,0.9767589075782239,1.0
0.003137584793048518,0.002641468809779326,0.995973744240041,0.9646118466587779,1.0
0.002941883111425341,0.0017554987582965016,0.9974546950968588,0.9773333936569697,1.0
0.0032140835170139325,0.002154263929296576,0.9967891562898498,0.9715750652154358,1.0
0.0028940039698136387,0.0018214087491469398,0.9973734079143233,0.9766264297662643,1.0
0.004643688891183047,0.0022417942168734347,0.996530053395518,0.9693515817814674,1.0
0.0031158593491909413,0.001937325590721836,0.9973200632007844,0.9761630402855916,1.0
0.00271770777589154,0.0014360068739309403,0.997937337743163,0.9815521628498728,1.0
0.0029088891038918517,0.00272143210330493,0.9957730665081567,0.9629134349647855,1.0
0.0028962975722515694,0.0016575238702474357,0.9978763723562614,0.9810172570390554,1.0
0.002884948001710654,0.0022177721114834035,0.9966596048426839,0.9704620499112738,1.0
0.00278645483512264,0.0014661750142780268,0.9979525790898884,0.9816859804589866,1.0
0.0028208567300043795,0.0023096956861688037,0.9966418232715043,0.9703094821003458,1.0
0.0027946071692440456,0.0029990432838167182,0.9958340318950583,0.9634287753099634,1.0
0.0026726172514372594,0.001743394353561598,0.9974800973414011,0.9775545298217033,1.0
0.002761765540944907,0.0016444813934685953,0.9976629935021059,0.9791496691143142,1.0
0.0028427435352477914,0.002213913720624987,0.9967459724741278,0.9712037765538946,1.0
0.002683636745186959,0.0018752386112161428,0.9973403849964183,0.9763395177510112,1.0
0.0027198021648655413,0.001581470036120057,0.9976198096863839,0.9787725697197617,1.0
0.0027586706079091527,0.0020754368607110033,0.9970279373885477,0.9736332086356876,1.0
0.002671785890852334,0.0018446649485000914,0.9972235346715236,0.9753256428200555,1.0
0.0028875478314330395,0.002409808647965595,0.9962582493789152,0.9670300154441883,1.0
0.0025624455350953214,0.0017339895142140448,0.9972616380383371,0.9756560227631995,1.0
0.002666283072285296,0.002058498000205873,0.9964487662129826,0.968656114075602,1.0
0.0026994699499300625,0.002483165027515497,0.996530053395518,0.9693515817814674,1.0
0.002779007113449552,0.0018095492632285944,0.9973505458942352,0.9764277804144914,1.0
0.002625420664071498,0.0017655466462322997,0.9971727301824389,0.9748854841257305,1.0
0.002531941755387379,0.0013785622668547148,0.998003383578973,0.98213230279609,1.0
0.002583748165425277,0.0017340097885607975,0.9972565575894285,0.9756119591726131,1.0
0.0026648719378226816,0.001554647721532092,0.9975944074418416,0.9785508821997236,1.0
0.0025908430604886235,0.0017630604647699026,0.9972438564671574,0.9755018176070808,1.0
0.002480881815226894,0.0014401291058554005,0.9978484298872649,0.9807722866677261,1.0
0.002645810992362385,0.0016427073439930003,0.9974013503833199,0.9768693332127434,1.0
0.0025425002520114504,0.0016104239111761369,0.9974953386881265,0.9776872595609867,1.0
0.002843963941495531,0.0016344991283403943,0.9974623157702215,0.9773997240006335,1.0
0.0031086655191938915,0.0020092214235895274,0.9969593513282834,0.9730411477218982,1.0
0.0026237657773162935,0.001567348361107482,0.9974445341990418,0.9772449672019905,1.0
0.002486729012180149,0.0017504019764298087,0.9971752704068931,0.9749074826247857,1.0
0.002971958469133824,0.001694205649024904,0.9972133737737067,0.9752375792871493,1.0
0.0025338065885625836,0.0016515657492163882,0.9974343733012249,0.9771565567467319,1.0
0.0025234711951179632,0.002368144922038482,0.9963242952147252,0.9675931110165505,1.0
0.002571338428560921,0.0017436157509776724,0.9972768793850625,0.9757882374198211,1.0
0.0029083620943356437,0.0015891933993104127,0.9975842465440247,0.9784622353074397,1.0
0.002445585236100669,0.001772412524411872,0.9973378447719641,0.9763174545783242,1.0
0.003876127775729401,0.0046486512715273424,0.993321749909822,0.9426395828333297,1.0
0.003544648634224359,0.00324963984425267,0.9949779762539818,0.9562426683783006,1.0
0.0033210422267711693,0.0024747185121062405,0.9962531689300067,0.9669867275453793,1.0
0.0032046670423187605,0.0020285773179421086,0.9972082933247982,0.9757949691504508,0.9993519118600129
0.003041132807456961,0.002103200158526306,0.9970330178374561,0.9742756566477119,0.9993519118600129
0.003146513004803637,0.0017540502324845874,0.9975715454217534,0.9783514492753623,1.0
0.002932212645127947,0.002379526536994187,0.996354777908176,0.9678532225184255,1.0
0.003214775514215944,0.002197485808064812,0.9966850070872262,0.9706800871733806,1.0
0.002896868840489333,0.002793332050963121,0.9959915258112206,0.9647626278415434,1.0
0.0029037851730390686,0.0028436303425526904,0.9955215842871876,0.9607934707674517,1.0
0.0027946331840030324,0.002643537634958193,0.9964614673352538,0.9698604274829749,0.9987964077400241
0.002924382046030587,0.0027323434679419733,0.9957908480793363,0.9630636856066517,1.0
0.002928238116155626,0.002034237187714704,0.9971473279378966,0.9757818329828369,0.9987964077400241
0.0028861779138787823,0.0022074211461525313,0.9967840758409413,0.971531369462559,1.0
0.0027513693054879696,0.0021723618205639166,0.9970711212042697,0.9751203308250288,0.9987964077400241
0.002961650980032573,0.0017499935976290242,0.9980872109859628,0.985387271604656,0.9973613554300528
0.002908635104076893,0.002275004668105491,0.9966621450671381,0.9704838492295251,1.0
0.0027682017073311724,0.002955439186728957,0.9958721352618718,0.9637511432331749,1.0
0.003276875648261921,0.003315625939449092,0.995318366330849,0.9590871756165782,1.0
0.002986190461097067,0.0018304714591189015,0.9977214186645532,0.9821530326168715,0.9973613554300528
0.0027206471821182277,0.0022750738355049784,0.9966596048426839,0.9715636609253631,0.9987964077400241
0.002796764168770096,0.0025306304544634867,0.9963801801527183,0.9686581562829516,0.9993519118600129
0.0026541651617753813,0.002008539724283764,0.9972489369160659,0.9770971614978592,0.9983334876400334
0.0026118508860781733,0.002738883766566384,0.9954428373291064,0.9605409493304863,0.9995370799000093
0.002576523255384018,0.003174319302385508,0.9949017695203548,0.9570639270419597,0.9983334876400334
0.00259641014328281,0.0022837786700983997,0.9970838223265408,0.9765660411567401,0.9973613554300528
0.0025539782346913854,0.00154656864683299,0.9984199803894672,0.9883480893618973,0.9973613554300528
0.0025940169070736373,0.002393695237102899,0.9963573181326302,0.9678749047896411,1.0
0.0026133752045234358,0.0022376320762547645,0.9963420767859048,0.9677448257324612,1.0
0.002692460412117725,0.0027242029791038173,0.995973744240041,0.9646118466587779,1.0
0.002558894472795146,0.0020967987078802253,0.9974089710566826,0.9791458427987279,0.9976391074900472
0.0028541846964890284,0.0020360093999321786,0.9971676497335304,0.975958385163406,0.9987964077400241
0.002653432327288101,0.00208739938491514,0.9971066843466289,0.9743138714114967,1.0
0.0027812330101824045,0.0021290714180152766,0.9975410627283027,0.9805661751319862,0.9973613554300528
0.002847307176216418,0.004019459136240282,0.994533436974491,0.9525531351971074,1.0
0.00321427967447562,0.0016400638948228638,0.9982421646776709,0.9874334984406531,0.9966669752800666
0.003154206084964244,0.0021056796777338604,0.9967739149431244,0.9717409890653828,0.9996759559300065
0.0028104465164369686,0.0021692768880044845,0.9969593513282834,0.9741517484254013,0.9987964077400241
0.0024686789166571545,0.0019361934203334385,0.997937337743163,0.9845464520848574,0.996852143320063
0.0028167233806607327,0.0017127074370364426,0.998232003779854,0.9875441574528605,0.9964586612350709
0.002800514544678663,0.0017391693713094962,0.9980922914348712,0.985432341573856,0.9973613554300528
0.002475611732561447,0.0018471653766694847,0.9978712919073529,0.9834756014059433,0.9973613554300528
0.002462845970276248,0.0017910690719691047,0.9979601997632511,0.9842618607094725,0.9973613554300528
