Test_loss,Acceracy,Preciion,Recall
0.08903757464140653,0.8696405925366288,0.6352787076117014,0.7625786163522013
0.045928486756359535,0.9378457138231564,0.7568290100582319,0.9990566037735849
0.04182108239581188,0.9431882571975931,0.7779184324949089,0.9877009084556254
0.029862232347950338,0.9587774210086074,0.8240476807463073,1.0
0.03476055421556035,0.9526119100941691,0.8033090817157785,0.9991963661774983
0.03358769525618603,0.9481058255308815,0.7881474953873269,1.0
0.022230332415395727,0.9720056123687973,0.8733597802868477,1.0
0.018865717134904116,0.9747983054963438,0.8845345530967981,1.0
0.034235714556028446,0.9534078950918755,0.8055844850395474,1.0
0.01722070888305704,0.9803094897601252,0.9074479216208504,1.0
0.016874031957316522,0.9824815844148835,0.9168081494057725,1.0
0.04206856244631733,0.9393027711070937,0.7609308510638297,0.9996855345911949
0.019224403369783736,0.9797023825584846,0.9048657877264535,1.0
0.019741682248034825,0.9818002752219314,0.913851459224727,1.0
0.021743662039516495,0.9743396022773265,0.8827739387956565,0.9998602375960867
0.01952282048742442,0.980970562046356,0.9102763907000413,1.0
0.016732046704855747,0.9847211354253798,0.9266634288489558,1.0
0.015195903245088023,0.9844580556380023,0.9254947613504074,1.0
0.0265390417802458,0.9698537546207604,0.8653817059517686,0.9993011879804332
0.02479575389996171,0.968680014030922,0.8605455475023308,0.9997903563941299
0.0184343426884152,0.978319527265859,0.8990387635861029,1.0
0.02008186445455067,0.9799182428968457,0.9057821945121373,1.0
0.018394380445824934,0.9815709236124227,0.9128604235774432,1.0
0.02427572515560314,0.9761271957043792,0.8899530458036631,1.0
0.017857640789976963,0.9795404873047139,0.9042818770737874,0.9998602375960867
0.02317334555555135,0.9730309489760125,0.8776148702533587,0.9997204751921733
0.04936419137598326,0.9226275599687003,0.7236684229745944,0.969392033542977
0.04773682196003695,0.9288065621542861,0.7309639478394273,0.9988819007686932
0.032499498138204214,0.9562747902107337,0.8162932906617899,0.9981481481481481
0.031959466720776014,0.9650171339143574,0.8465952789445661,1.0
0.030354257312137634,0.9704541161868271,0.8674063295743907,0.9997903563941299
0.026211814583512023,0.9734491783815871,0.879100626612606,1.0
0.023026028400442253,0.976761285448315,0.8926109603568199,0.9999301187980433
0.024329816536822667,0.9753312107066728,0.8869872569993489,0.99958071278826
0.03103817313327454,0.9746768840560157,0.8840427503552233,1.0
0.02477484171666826,0.9752704999865087,0.8865481132660016,0.9998602375960867
0.018428009958394494,0.9796551631094682,0.9048703352308666,0.9997204751921733
0.02681836628820747,0.9736313105420793,0.8798303052660703,1.0
0.022819161842926407,0.9782385796389735,0.8986999937197764,1.0
0.022742728358910728,0.974730849140606,0.8842612618179572,1.0
0.017378710308500255,0.9839116591565257,0.9230769230769231,1.0
0.02298346349076989,0.977381883921103,0.8951302661620743,1.0
0.021071408676022352,0.977725911335366,0.8965603658918614,1.0
0.023850206136218428,0.9783734923504492,0.8992647520894865,1.0
0.018406823767970006,0.9800396643371738,0.9068653876644998,0.9992313067784766
0.018671235670141565,0.9808221580637327,0.9097961909001303,0.9997903563941299
0.018460655121598394,0.9804444024716009,0.9080237317173768,1.0
0.020966788866984037,0.9767073203637247,0.89233935085586,1.0
0.01866094935821214,0.9813280807317666,0.9118134318847967,1.0
0.014210716380427282,0.9843771080111168,0.9260723078916677,0.9988120195667366
0.020383649511786645,0.9786568090445482,0.9004530581424616,1.0
0.013182231021443537,0.9858071827527589,0.9333246175970715,0.9977638015373864
0.017167864409760418,0.9800868837861904,0.9078947368421053,0.9981132075471698
0.014991043468083566,0.9820701006448828,0.9179599459076566,0.9961565338923829
0.017947771754406858,0.9777124200642184,0.8972009539349818,0.9990216631726065
0.0189690917803091,0.9806400259032406,0.9094320422311264,0.9992313067784766
0.011944588913077798,0.9876285043576806,0.9409944023707606,0.9985324947589098
0.014864666297604951,0.9832505868702949,0.9201684724946146,1.0
0.014705376311224731,0.9820228811958662,0.9160121814393333,0.9984276729559748
0.013906972720869817,0.9847616092388225,0.9268434858641795,1.0
0.013352898601636602,0.9856452874989882,0.9307922466501887,1.0
0.01419594141926306,0.9842354496640674,0.9247826227494585,0.9996505939902166
0.012310111271605516,0.9858881303796444,0.9328134177380408,0.9988469601677149
0.011665096498133304,0.986926958258007,0.9386466758729533,0.9974842767295597
0.015000947258765033,0.9852607862712824,0.9327222131281715,0.9954577218728162
0.016593059780231366,0.9821712851784895,0.9159914165839285,0.9993011879804332
0.014782762614486274,0.9857194894902997,0.9333529546420746,0.9972396925227114
0.013482284421916119,0.9872979682145652,0.9388438433509503,0.9993011879804332
0.010826090214395663,0.9887078060494859,0.9447415329768271,1.0
0.014219597192616978,0.9833854995817706,0.920760544349001,1.0
0.014328164391481551,0.985213566822266,0.928858886148254,1.0
0.01493064466121723,0.9826502253042282,0.9175429597332649,1.0
0.010381631009853056,0.9887347885917811,0.9462807180234484,0.9983228511530399
0.01266435740001422,0.9852000755511184,0.9302507326603712,0.9981830887491265
0.013369727505923946,0.9852405493645612,0.9299284320104099,0.9988120195667366
0.011184245903423288,0.9868055368176789,0.9373728757955515,0.9983577917540182
0.010801014575554291,0.989173254904077,0.9476091062729893,0.9991614255765199
0.012634427828452317,0.9858746391084968,0.9318226216057823,1.0
0.010265007708803751,0.9893958608780119,0.9479332273449921,1.0
0.015086581751238554,0.9837902377161977,0.926834033408225,0.9945492662473795
0.009153706810514754,0.9901918458757184,0.9524047428723688,0.9991264849755416
0.011544880177292119,0.9883367960929279,0.943672661277017,0.9992313067784766
0.011786708671764548,0.9869134669868596,0.9368041912246234,0.9996505939902166
0.010640797608842453,0.9884379806265347,0.9434957473462122,1.0
0.014357236506524108,0.9853349882625941,0.9294018315256218,1.0
0.01052435047449156,0.9891530179973557,0.9468634197988354,0.9999301187980433
0.010783719233925997,0.989456571598176,0.9482158831130106,1.0
0.009607485524514535,0.9885256738889938,0.943900267141585,1.0
0.013785184544006674,0.9847683548743963,0.9268735021698297,1.0
0.012068165012994238,0.9872372574944012,0.9381064778389719,0.9998602375960867
0.012508699749159859,0.9846671703407895,0.926423461625611,1.0
0.011604252593582108,0.9879725317719436,0.9413544715981975,1.0
0.010183488246936273,0.9893351501578479,0.9476507400417205,1.0
0.008899356144344589,0.9898680553681768,0.9501361131398978,1.0
0.013102821503125597,0.9841005369525917,0.9239112890208865,1.0
0.011758940323149242,0.9873249507568603,0.9383914226695957,1.0
0.011497323625420297,0.986117481989153,0.932916096225308,1.0
0.01295123221022853,0.9845727314427566,0.9260038179053289,1.0
0.010735228953077845,0.9875340654596476,0.9393461992910594,1.0
0.01087417408581435,0.987864601602763,0.9408593313389658,1.0
0.014554472983630452,0.9825085669571787,0.9169256399577099,1.0
0.01134629458062894,0.9868527562666954,0.9362425987111126,1.0
0.012278822085742528,0.9866031677504654,0.9351107625955695,1.0
0.00973227769335305,0.9898680553681768,0.9501361131398978,1.0
0.010704015324978779,0.9894498259626022,0.9510536142971459,0.9966457023060796
0.010484897100977832,0.9890113596503063,0.9472114524306591,0.9987421383647799
0.00956190934268913,0.9902795391381776,0.9523048760193044,0.9997204751921733
0.010987959088767336,0.9896656863009633,0.9491907667816397,1.0
0.01025443938781488,0.9907247510860473,0.9541590265044174,1.0
0.010007717329184136,0.9892946763444052,0.9474625086900388,1.0
